Tarih,Saat,Doğalgaz,Barajlı,Linyit,Akarsu,İthal Kömür,Rüzgar,Güneş,Fuel Oil,Jeotermal,Biyokütle,PTF (TL/MWH),Yük Tahmin Planı (MWh),Dolar_Kuru,dogalgaz_fiyatlari_Mwh
2025-11-15,09:00,9203.34,1432.66,4908.72,1434.13,10039.45,4005.43,872.82,88.16,1364.8,967.25,3400.0,38344.0,42.28519821166992,1409.77
2025-11-15,10:00,8996.29,1441.61,4912.94,1116.56,10021.44,3484.3,1018.18,87.34,1363.51,956.33,3299.01,38935.0,42.28519821166992,1409.77
2025-11-15,11:00,8283.75,1671.1,4969.34,1148.49,10000.98,3113.98,1113.15,87.8,1343.72,984.24,2900.0,39206.0,42.28519821166992,1409.77
2025-11-15,12:00,7375.93,1547.37,4905.26,1092.72,9984.95,3002.51,1469.96,87.8,1319.47,971.61,1719.99,37997.0,42.28519821166992,1409.77
2025-11-15,13:00,7801.22,1918.58,4958.59,1149.0,9984.86,2838.03,1346.97,87.19,1307.52,975.26,2224.56,38326.0,42.28519821166992,1409.77
2025-11-15,14:00,7867.79,2693.7,4982.37,1157.87,10005.44,2837.91,1183.0,86.69,1294.6,958.78,2398.0,38725.0,42.28519821166992,1409.77
2025-11-15,15:00,10152.77,2850.1,5015.11,1154.11,10007.65,2599.33,837.15,87.43,1288.2,957.77,2876.0,39027.0,42.28519821166992,1409.77
2025-11-15,16:00,12116.92,3862.65,5028.79,1508.64,10035.7,2448.38,379.65,87.85,1287.49,966.97,3400.0,39802.0,42.28519821166992,1409.77
2025-11-15,17:00,12787.09,6809.77,5002.8,1837.27,10055.67,2355.17,46.59,88.44,1304.81,983.92,3400.0,41125.0,42.28519821166992,1409.77
2025-11-15,18:00,12280.58,8787.01,4989.67,2014.05,10066.79,2367.66,2.87,90.1,1335.59,982.59,3400.0,41848.0,42.28519821166992,1409.77
2025-11-15,19:00,12596.6,7661.64,4876.41,2057.42,10095.94,2331.31,2.64,89.87,1354.17,993.32,3400.0,40947.0,42.28519821166992,1409.77
2025-11-15,20:00,12706.35,6785.87,4733.72,2013.02,10089.43,2282.53,2.64,90.28,1365.96,983.05,3400.0,39961.0,42.28519821166992,1409.77
2025-11-15,21:00,12845.27,5996.36,4782.15,1817.8,10082.9,2107.14,2.76,88.26,1381.03,964.16,3400.0,38931.0,42.28519821166992,1409.77
2025-11-15,22:00,12197.08,5398.32,4751.4,1664.31,10088.29,1936.05,2.75,88.1,1387.87,976.25,2950.01,37638.0,42.28519821166992,1409.77
2025-11-15,23:00,10841.43,4624.04,4766.13,1400.37,10083.89,1843.72,1.1,88.44,1389.64,968.66,2947.25,35977.0,42.28519821166992,1409.77
2025-11-16,00:00,10013.62,3477.21,4730.15,1494.23,10068.85,1794.82,2.74,87.83,1391.82,1000.57,3079.0,33530.0,42.28519821166992,1409.77
2025-11-16,01:00,9363.01,2446.63,4627.67,1519.52,10050.08,1775.83,2.78,87.71,1391.41,992.55,2941.25,32120.0,42.28519821166992,1409.77
2025-11-16,02:00,8876.38,1478.75,4674.54,1454.37,10047.08,1771.65,2.71,87.85,1390.89,983.7,2699.99,30864.0,42.28519821166992,1409.77
2025-11-16,03:00,8695.1,874.23,4685.54,1312.78,9983.2,1805.79,2.69,87.22,1393.3,978.43,2800.0,30190.0,42.28519821166992,1409.77
2025-11-16,04:00,8696.49,552.03,4631.09,1242.31,9997.91,1795.95,2.69,86.18,1392.23,982.08,2838.01,29850.0,42.28519821166992,1409.77
2025-11-16,05:00,8887.81,550.74,4618.14,1193.18,9998.97,1526.24,2.85,87.42,1393.38,985.53,2784.0,29902.0,42.28519821166992,1409.77
2025-11-16,06:00,8857.08,798.27,4587.51,1455.5,9997.46,1361.53,7.05,86.21,1395.93,988.36,3400.0,30229.0,42.28519821166992,1409.77
2025-11-16,07:00,7814.76,1236.86,4606.05,1367.25,9958.64,1353.97,79.2,87.0,1398.21,995.72,2997.04,30418.0,42.28519821166992,1409.77
2025-11-16,08:00,5127.79,1664.26,4611.35,1389.06,9778.21,1633.9,706.91,81.61,1387.13,992.58,3299.0,31578.0,42.28519821166992,1409.77
2025-11-16,09:00,3183.69,1427.47,4560.06,1331.62,8706.12,1614.23,1767.46,73.78,1375.31,983.96,1899.99,31988.0,42.28519821166992,1409.77
2025-11-16,10:00,3200.59,1445.55,4449.77,1188.05,6577.62,1572.24,2385.36,79.81,1363.13,981.48,1719.98,32666.0,42.28519821166992,1409.77
2025-11-16,11:00,3193.3,1819.89,4258.03,1105.48,5813.62,1398.24,2489.55,82.39,1337.9,973.55,1000.0,32980.0,42.28519821166992,1409.77
2025-11-16,12:00,3175.78,1457.68,4255.99,1017.39,5675.69,1369.03,2568.42,82.88,1315.61,971.98,717.01,33094.0,42.28519821166992,1409.77
2025-11-16,13:00,3324.48,1946.97,4246.78,1172.91,5847.85,1387.08,2453.87,81.5,1257.05,987.39,1400.0,33400.0,42.28519821166992,1409.77
2025-11-16,14:00,3765.01,2294.35,4367.71,1198.67,6918.99,1346.91,2252.56,81.41,1243.68,995.87,1327.39,33210.0,42.28519821166992,1409.77
2025-11-16,15:00,5100.51,2983.98,4492.72,1274.69,8396.33,1190.8,1891.24,85.07,1243.81,998.9,1327.39,33881.0,42.28519821166992,1409.77
2025-11-16,16:00,7815.19,4184.26,4646.5,1619.43,9915.13,1123.67,705.09,89.8,1256.76,1013.95,3299.01,34757.0,42.28519821166992,1409.77
2025-11-16,17:00,9758.78,7229.0,4639.93,1897.93,10016.88,1164.92,62.42,89.82,1289.08,1005.32,3400.0,36515.0,42.28519821166992,1409.77
2025-11-16,18:00,10235.45,8886.85,4482.39,2066.77,10110.36,1567.52,3.42,87.74,1323.98,1011.67,3400.0,38339.0,42.28519821166992,1409.77
2025-11-16,19:00,10319.68,8275.68,4409.4,1982.79,10138.42,1888.27,2.84,88.21,1342.0,1020.59,3400.0,38069.0,42.28519821166992,1409.77
2025-11-16,20:00,10396.57,7056.49,4463.64,1963.99,10119.01,2151.27,2.69,87.57,1355.73,1012.35,3400.0,37347.0,42.28519821166992,1409.77
2025-11-16,21:00,10318.22,5985.14,4486.22,1783.04,10068.43,2590.78,2.66,87.94,1367.11,1021.72,3400.0,36563.0,42.28519821166992,1409.77
2025-11-16,22:00,8562.68,5997.21,4507.72,1440.41,10053.22,3208.48,2.62,86.91,1377.98,999.18,2346.7,35643.0,42.28519821166992,1409.77
2025-11-16,23:00,7387.86,5129.35,4595.28,1414.5,10044.58,3557.49,2.6,87.44,1381.27,987.97,2300.0,34388.0,42.28519821166992,1409.77
2025-11-17,00:00,5900.57,3990.75,4657.68,1557.67,9983.91,4189.77,2.6,87.98,1381.07,1004.27,2855.23,33079.0,42.31201171875,1409.77
2025-11-17,01:00,4749.18,2994.53,4589.06,1537.05,9990.35,4533.43,2.58,88.13,1380.3,1000.44,2153.64,31286.0,42.31201171875,1409.77
2025-11-17,02:00,4433.42,1951.75,4523.45,1374.05,9886.03,4806.74,2.54,82.67,1382.77,986.97,1394.67,30101.0,42.31201171875,1409.77
2025-11-17,03:00,4386.84,1525.31,4480.25,1171.65,9817.8,4983.11,2.55,82.84,1379.34,992.17,1899.98,29438.0,42.31201171875,1409.77
2025-11-17,04:00,4280.06,1324.59,4474.25,1161.83,9772.33,5225.9,2.55,81.8,1385.33,991.93,1719.99,29233.0,42.31201171875,1409.77
2025-11-17,05:00,4296.22,1201.6,4467.56,1184.28,9927.42,5508.6,2.68,81.64,1387.68,985.89,1899.99,29563.0,42.31201171875,1409.77
2025-11-17,06:00,5078.34,1394.99,4519.04,1331.72,9995.11,5805.88,8.1,87.2,1388.14,1000.55,3379.01,30618.0,42.31201171875,1409.77
2025-11-17,07:00,6154.11,2402.16,4516.16,1523.26,10004.33,6155.54,129.53,86.13,1385.59,1003.65,3400.0,32892.0,42.31201171875,1409.77
2025-11-17,08:00,5782.22,4541.05,4535.46,1676.4,10010.11,6568.37,1039.01,82.27,1386.17,985.19,3400.0,39862.0,42.31201171875,1409.77
2025-11-17,09:00,5033.96,2672.07,4490.47,1536.51,10010.14,6618.35,2262.91,84.04,1369.19,1005.5,3349.86,42393.0,42.31201171875,1409.77
2025-11-17,10:00,4452.39,1458.49,4362.41,1209.71,9603.1,6380.42,2627.08,82.62,1341.31,1006.95,1500.01,43199.0,42.31201171875,1409.77
2025-11-17,11:00,3897.59,1497.59,4222.05,1047.65,8746.37,6505.36,2695.41,83.54,1318.2,996.56,1399.99,43652.0,42.31201171875,1409.77
2025-11-17,12:00,3177.91,871.79,4158.94,1016.18,7289.08,6947.82,2671.58,83.5,1292.85,1003.42,780.0,41622.0,42.31201171875,1409.77
2025-11-17,13:00,3648.72,1103.35,4155.79,1043.39,7107.01,7090.95,2639.13,82.26,1259.48,994.83,1621.65,42038.0,42.31201171875,1409.77
2025-11-17,14:00,4347.5,2112.55,4021.77,1110.01,7994.73,7211.02,2520.04,81.02,1238.5,987.42,1500.0,43083.0,42.31201171875,1409.77
2025-11-17,15:00,6756.01,3441.39,4285.83,1239.08,8603.7,7243.54,1972.36,87.53,1227.02,986.47,1399.99,43220.0,42.31201171875,1409.77
2025-11-17,16:00,9201.45,5536.78,4379.33,1706.61,9802.07,7255.93,703.54,90.11,1228.18,989.52,3400.0,43994.0,42.31201171875,1409.77
2025-11-17,17:00,10243.62,8524.64,4337.1,1946.18,10081.7,7592.66,50.05,87.12,1248.61,992.64,3400.0,45077.0,42.31201171875,1409.77
2025-11-17,18:00,9549.28,8275.98,4280.09,2104.85,10087.31,8013.33,2.69,87.59,1274.41,1010.77,3400.0,44804.0,42.31201171875,1409.77
2025-11-17,19:00,9569.79,6901.64,4308.59,2019.28,10095.89,8127.92,2.58,87.93,1293.91,1006.02,3400.0,43490.0,42.31201171875,1409.77
2025-11-17,20:00,9351.26,5917.93,4333.34,1888.87,10103.52,8533.86,2.66,87.71,1304.73,1012.99,3400.0,42277.0,42.31201171875,1409.77
2025-11-17,21:00,8830.09,5219.74,4412.57,1792.32,10074.28,8855.17,2.7,87.02,1318.81,1008.14,2995.01,41002.0,42.31201171875,1409.77
2025-11-17,22:00,5960.67,6404.89,4485.44,1605.16,10063.98,9019.11,2.67,82.44,1325.56,1025.15,1719.99,39420.0,42.31201171875,1409.77
2025-11-17,23:00,5151.36,5593.95,4458.35,1341.99,9615.19,9008.15,2.66,81.88,1331.24,1010.78,1554.1,37213.0,42.31201171875,1409.77
2025-11-18,00:00,4737.69,4257.03,4396.53,1284.22,9147.01,9027.6,2.65,81.92,1335.85,1016.48,1719.99,35383.0,42.318599700927734,1409.77
2025-11-18,01:00,4315.36,3206.63,4401.96,1229.21,8851.28,9025.44,3.18,82.38,1336.47,1011.97,1639.98,33800.0,42.318599700927734,1409.77
2025-11-18,02:00,4329.06,2541.13,4451.21,1062.4,8531.69,9085.22,3.11,81.37,1349.12,1007.56,1449.99,32665.0,42.318599700927734,1409.77
2025-11-18,03:00,4333.52,2167.97,4471.81,1057.29,8121.12,8907.19,3.09,81.53,1354.58,1011.34,1499.99,32024.0,42.318599700927734,1409.77
2025-11-18,04:00,4384.31,1725.68,4501.52,1091.6,8301.88,8891.04,3.09,80.95,1358.39,1011.93,1639.98,31817.0,42.318599700927734,1409.77
2025-11-18,05:00,4461.72,1718.91,4546.29,1082.35,8789.37,8603.34,3.21,80.98,1363.01,1015.17,1639.98,32047.0,42.318599700927734,1409.77
2025-11-18,06:00,4667.81,1731.5,4586.09,1194.41,9868.16,8528.61,9.41,86.15,1359.93,1027.46,2950.0,32903.0,42.318599700927734,1409.77
2025-11-18,07:00,5194.61,3034.79,4644.61,1343.87,9923.66,8574.11,141.26,86.88,1358.66,1021.29,3400.0,34747.0,42.318599700927734,1409.77
2025-11-18,08:00,5215.87,4644.7,4605.36,1451.55,9906.81,8623.6,1074.06,81.68,1356.96,985.01,3400.0,40599.0,42.318599700927734,1409.77
2025-11-18,09:00,4359.67,2604.09,4648.22,1286.28,9865.21,8252.2,2191.85,81.55,1349.57,992.49,3129.99,42943.0,42.318599700927734,1409.77
2025-11-18,10:00,4391.49,1667.34,4575.27,1003.58,8443.8,7949.77,2472.0,81.91,1323.65,998.81,1639.98,43659.0,42.318599700927734,1409.77
2025-11-18,11:00,3638.6,1541.12,4475.64,997.16,7640.26,8030.16,2528.05,82.54,1290.45,989.21,1719.98,44035.0,42.318599700927734,1409.77
2025-11-18,12:00,3188.61,1254.54,4382.47,870.95,6479.99,7930.05,2519.96,81.55,1257.64,990.11,779.99,42107.0,42.318599700927734,1409.77
2025-11-18,13:00,3746.45,983.23,4507.11,933.22,7680.81,7716.75,2574.32,80.51,1229.96,977.75,1639.98,42472.0,42.318599700927734,1409.77
2025-11-18,14:00,4257.71,1567.26,4604.01,1005.54,9196.59,7251.42,2483.99,80.85,1208.83,962.55,1899.99,43419.0,42.318599700927734,1409.77
2025-11-18,15:00,6564.08,2587.12,4627.82,1150.0,9490.01,6939.64,1931.77,86.99,1200.26,993.91,3353.42,43519.0,42.318599700927734,1409.77
2025-11-18,16:00,9749.08,4308.16,4651.29,1412.92,10005.33,6924.57,668.67,88.49,1207.53,987.33,3400.0,44184.0,42.318599700927734,1409.77
2025-11-18,17:00,11334.34,7012.39,4596.39,1730.9,10001.68,6957.99,44.44,87.0,1231.41,1000.49,3400.0,45177.0,42.318599700927734,1409.77
2025-11-18,18:00,11513.79,6963.47,4669.74,1945.01,10060.46,6969.96,3.59,86.92,1251.73,1003.57,3400.0,44882.0,42.318599700927734,1409.77
2025-11-18,19:00,11378.29,6137.73,4707.58,1918.19,10083.45,6904.49,2.79,86.93,1271.02,1008.56,3371.11,43740.0,42.318599700927734,1409.77
2025-11-18,20:00,10978.8,5399.68,4733.59,1644.64,10067.18,7226.13,2.77,87.83,1282.35,1020.47,3033.32,42650.0,42.318599700927734,1409.77
2025-11-18,21:00,9430.37,5370.77,4800.86,1545.23,9976.47,7385.09,2.82,87.24,1307.77,1026.5,2950.0,41439.0,42.318599700927734,1409.77
2025-11-18,22:00,6375.54,6561.54,4856.17,1354.43,9982.76,7441.19,2.82,86.95,1311.07,1025.82,2451.0,39971.0,42.318599700927734,1409.77
2025-11-18,23:00,5493.23,5581.14,4842.18,1211.11,9817.53,7542.88,2.79,86.84,1312.01,1019.4,2274.99,38150.0,42.318599700927734,1409.77
2025-11-19,00:00,5279.62,4318.07,4872.13,1093.45,9347.02,7726.75,2.77,86.95,1327.29,1019.71,2850.01,35315.0,42.326900482177734,1409.77
2025-11-19,01:00,4691.82,3126.54,4886.39,1062.79,9283.08,7687.48,2.76,86.01,1335.01,1017.78,2850.0,33850.0,42.326900482177734,1409.77
2025-11-19,02:00,4591.65,2235.52,4863.59,1025.47,9300.16,7804.62,2.75,85.66,1338.4,1008.07,2500.99,32758.0,42.326900482177734,1409.77
2025-11-19,03:00,4651.54,1863.04,4772.86,853.83,9222.19,7746.06,2.75,80.21,1342.94,1004.62,1899.98,32212.0,42.326900482177734,1409.77
2025-11-19,04:00,4698.9,1556.61,4692.39,806.35,9574.49,7521.44,2.75,85.71,1352.29,1014.36,2113.0,32038.0,42.326900482177734,1409.77
2025-11-19,05:00,4979.11,1384.06,4691.19,940.31,9803.19,7296.43,2.88,85.18,1349.6,1015.38,2599.99,32363.0,42.326900482177734,1409.77
2025-11-19,06:00,6182.02,1518.37,4596.89,1197.55,9874.45,7170.89,8.75,86.21,1349.88,1012.3,2999.99,33490.0,42.326900482177734,1409.77
2025-11-19,07:00,6776.16,2862.32,4478.45,1390.49,9995.05,7114.02,139.59,87.51,1353.44,1022.65,3357.15,35879.0,42.326900482177734,1409.77
2025-11-19,08:00,6342.82,4841.87,4553.07,1560.49,10015.01,7089.96,1055.48,85.33,1351.28,1031.56,3400.0,40917.0,42.326900482177734,1409.77
2025-11-19,09:00,5939.84,3389.6,4572.12,1329.86,10027.84,6718.01,2197.33,81.11,1335.94,1008.65,3400.0,42512.0,42.326900482177734,1409.77
2025-11-19,10:00,5617.7,1670.16,4598.12,1132.24,9966.77,6436.07,2496.26,85.68,1297.02,1016.48,2469.99,42729.0,42.326900482177734,1409.77
2025-11-19,11:00,5016.92,1517.36,4680.62,1087.4,9789.32,6038.89,2516.46,86.58,1267.94,1015.39,2450.99,42802.0,42.326900482177734,1409.77
2025-11-19,12:00,4120.03,771.72,4695.56,930.25,9734.64,5689.63,2495.25,78.66,1239.19,1018.56,1000.01,41261.0,42.326900482177734,1409.77
2025-11-19,13:00,4768.69,1143.37,4815.51,963.37,9838.86,5489.91,2475.75,86.08,1219.66,1014.07,2451.0,41535.0,42.326900482177734,1409.77
2025-11-19,14:00,6104.74,2531.59,4780.61,1088.22,9771.14,5167.34,2292.96,85.6,1216.61,1004.21,3000.0,42146.0,42.326900482177734,1409.77
2025-11-19,15:00,8794.39,3420.54,4793.11,1220.72,10007.84,4860.01,1802.64,86.66,1211.75,1003.97,2769.0,42465.0,42.326900482177734,1409.77
2025-11-19,16:00,11436.52,6317.95,4784.22,1637.75,10079.87,4714.75,605.43,86.97,1214.12,997.22,3400.0,42974.0,42.326900482177734,1409.77
2025-11-19,17:00,12013.36,8971.92,4714.18,1911.85,10068.7,4736.18,45.72,87.19,1229.82,1002.4,3400.0,43743.0,42.326900482177734,1409.77
2025-11-19,18:00,12334.25,8408.12,4724.2,1807.79,10054.13,4960.64,3.49,86.69,1246.16,1005.44,3400.0,43642.0,42.326900482177734,1409.77
2025-11-19,19:00,12295.56,6925.01,4760.01,1676.96,10094.02,5214.21,3.47,87.39,1262.66,1022.84,3400.0,42955.0,42.326900482177734,1409.77
2025-11-19,20:00,12155.8,5725.75,4753.38,1535.35,10078.2,5491.06,3.36,87.89,1270.84,1038.53,3300.0,42283.0,42.326900482177734,1409.77
2025-11-19,21:00,10856.71,5390.95,4802.37,1469.91,9967.37,6059.36,3.35,87.0,1278.41,1045.78,3068.01,41432.0,42.326900482177734,1409.77
2025-11-19,22:00,8330.42,6117.89,4819.02,1249.28,9968.67,6232.29,3.29,87.68,1285.28,1048.62,2757.18,40129.0,42.326900482177734,1409.77
2025-11-19,23:00,6447.98,5638.16,4817.18,1148.36,9970.94,6620.0,2.78,86.44,1290.06,1030.99,2616.0,38305.0,42.326900482177734,1409.77
2025-11-20,00:00,5907.07,4216.73,4745.44,1112.74,9981.9,6875.37,3.29,86.95,1291.88,1063.67,2517.01,35376.0,42.342899322509766,1409.77
2025-11-20,01:00,5034.0,3153.28,4813.02,1037.25,9987.95,7073.14,3.24,82.28,1295.97,1058.4,1733.0,33813.0,42.342899322509766,1409.77
2025-11-20,02:00,4737.62,2280.94,4846.55,966.19,9976.35,7127.68,3.25,82.2,1296.87,1049.07,1719.98,32820.0,42.342899322509766,1409.77
2025-11-20,03:00,4648.45,1690.11,4870.35,889.14,9873.06,7151.48,2.95,81.81,1300.68,1049.92,2000.0,32142.0,42.342899322509766,1409.77
2025-11-20,04:00,4671.57,1453.58,4834.73,828.8,9912.12,7222.41,2.69,81.42,1302.04,1049.48,2000.01,32036.0,42.342899322509766,1409.77
2025-11-20,05:00,4879.99,1526.71,4805.49,854.49,9865.31,7235.73,2.69,81.4,1304.11,1051.06,1810.0,32346.0,42.342899322509766,1409.77
2025-11-20,06:00,6124.07,1483.91,4805.39,946.72,9870.61,7160.42,8.11,86.58,1311.37,1050.24,3245.99,33403.0,42.342899322509766,1409.77
2025-11-20,07:00,6538.38,2980.89,4857.83,1129.62,10038.25,7066.09,126.61,89.8,1316.5,1035.95,3400.0,35711.0,42.342899322509766,1409.77
2025-11-20,08:00,6427.16,4558.49,4888.45,1281.68,10108.14,7190.24,980.74,86.24,1315.77,1027.8,3400.0,41238.0,42.342899322509766,1409.77
2025-11-20,09:00,5862.95,2905.42,4848.67,1139.27,10085.09,7026.11,2141.99,80.85,1293.65,1021.81,3400.0,42593.0,42.342899322509766,1409.77
2025-11-20,10:00,4692.88,1507.02,4746.3,896.33,10097.44,6992.19,2468.8,79.86,1266.76,1012.91,1719.99,42654.0,42.342899322509766,1409.77
2025-11-20,11:00,3994.48,1368.69,4752.81,781.45,8739.87,7181.37,2533.43,78.38,1237.57,1029.88,1899.98,42351.0,42.342899322509766,1409.77
2025-11-20,12:00,3703.8,729.81,4709.47,658.67,6721.33,7576.01,2505.72,78.26,1212.36,1020.04,512.0,40658.0,42.342899322509766,1409.77
2025-11-20,13:00,3532.68,1006.4,4764.14,721.16,7012.89,7838.55,2519.08,75.64,1192.75,1025.36,1719.98,41042.0,42.342899322509766,1409.77
2025-11-20,14:00,4433.52,1708.89,4753.5,714.66,8353.86,7604.06,2433.31,82.35,1180.53,1019.02,2299.99,41501.0,42.342899322509766,1409.77
2025-11-20,15:00,6159.03,3115.49,4759.0,933.89,9553.69,7175.81,1945.73,85.05,1179.72,1019.55,2736.0,41780.0,42.342899322509766,1409.77
2025-11-20,16:00,9671.73,4738.17,4707.77,1287.23,10084.81,6713.02,683.6,87.94,1187.66,1025.99,3400.0,42500.0,42.342899322509766,1409.77
2025-11-20,17:00,11379.19,7862.83,4768.75,1791.02,10063.1,6129.85,47.97,88.85,1200.68,989.5,3400.0,43797.0,42.342899322509766,1409.77
2025-11-20,18:00,11279.7,7943.43,4694.79,1744.28,10056.59,6211.1,3.2,86.85,1225.96,982.4,3400.0,43891.0,42.342899322509766,1409.77
2025-11-20,19:00,11426.36,6650.24,4693.12,1678.58,10051.63,6028.5,2.95,86.95,1249.18,1007.78,3400.0,43243.0,42.342899322509766,1409.77
2025-11-20,20:00,11057.44,5740.17,4716.6,1606.68,10049.96,6482.11,3.39,87.04,1269.52,1030.53,3128.68,42546.0,42.342899322509766,1409.77
2025-11-20,21:00,10404.91,4945.66,4745.13,1414.33,10062.54,6880.01,3.42,86.55,1284.5,1009.82,3250.0,41568.0,42.342899322509766,1409.77
2025-11-20,22:00,7464.13,6245.37,4765.01,1205.04,10065.42,7024.03,3.38,86.17,1286.25,1024.09,2787.18,40238.0,42.342899322509766,1409.77
2025-11-20,23:00,5758.14,5901.58,4737.86,1209.27,10039.82,7123.76,2.83,86.92,1284.05,999.87,2000.01,38428.0,42.342899322509766,1409.77
2025-11-21,00:00,5445.32,4295.35,4731.08,1137.2,9726.81,7365.19,3.34,86.65,1311.84,1014.78,2616.0,35259.0,42.43870162963867,1409.77
2025-11-21,01:00,5006.02,3181.63,4600.08,1000.65,9748.11,7559.3,3.35,87.35,1311.49,1022.12,2451.0,33629.0,42.43870162963867,1409.77
2025-11-21,02:00,4371.07,2385.24,4594.6,1005.3,9723.84,7824.51,3.33,81.81,1322.7,1023.66,2000.0,32731.0,42.43870162963867,1409.77
2025-11-21,03:00,3926.89,1896.05,4587.69,977.31,9783.91,7892.6,3.29,86.64,1328.55,1033.69,1899.99,32058.0,42.43870162963867,1409.77
2025-11-21,04:00,4002.87,1767.75,4582.26,885.73,9840.06,7914.17,3.3,87.22,1327.16,1031.75,2450.99,31902.0,42.43870162963867,1409.77
2025-11-21,05:00,4356.0,1636.02,4540.73,917.13,9835.08,7926.24,3.42,87.15,1334.49,1029.09,2839.04,32130.0,42.43870162963867,1409.77
2025-11-21,06:00,5089.21,1996.07,4599.65,1065.26,9824.49,7950.16,8.72,86.53,1338.95,1031.22,3380.0,33274.0,42.43870162963867,1409.77
2025-11-21,07:00,5243.76,3287.1,4614.88,1355.36,9801.19,8178.48,116.47,87.63,1338.54,1018.03,3400.0,35558.0,42.43870162963867,1409.77
2025-11-21,08:00,5247.95,5189.54,4607.25,1453.89,9812.78,8176.27,965.98,82.82,1339.43,1026.09,3400.0,41147.0,42.43870162963867,1409.77
2025-11-21,09:00,4617.93,3559.17,4548.02,1312.35,9756.59,7963.29,2070.8,81.63,1324.8,1037.63,3350.0,42671.0,42.43870162963867,1409.77
2025-11-21,10:00,3976.82,1639.79,4545.01,1073.39,9598.64,7702.88,2416.73,82.09,1295.92,1017.59,1382.66,42909.0,42.43870162963867,1409.77
2025-11-21,11:00,4235.1,1453.41,4484.74,873.26,8045.93,7685.7,2467.12,82.06,1264.73,1010.82,1134.13,42882.0,42.43870162963867,1409.77
2025-11-21,12:00,3603.82,833.09,4360.11,671.66,6232.93,7780.47,2483.51,80.38,1230.62,1003.26,251.01,40893.0,42.43870162963867,1409.77
2025-11-21,13:00,4072.5,1050.96,4181.77,737.0,6495.24,7694.66,2448.62,79.65,1202.24,968.72,850.0,41144.0,42.43870162963867,1409.77
2025-11-21,14:00,4852.65,1449.22,4302.55,1029.73,9189.52,7435.26,2304.14,82.47,1185.23,967.74,2700.0,41758.0,42.43870162963867,1409.77
2025-11-21,15:00,7538.72,2796.46,4489.02,1107.35,9981.09,6903.93,1605.89,83.23,1185.14,967.35,2432.91,42026.0,42.43870162963867,1409.77
2025-11-21,16:00,10206.78,5769.46,4635.95,1489.69,9996.05,6222.81,562.51,89.6,1193.7,992.6,3390.0,43137.0,42.43870162963867,1409.77
2025-11-21,17:00,10899.83,8948.4,4694.88,1730.04,9997.46,6045.92,41.91,89.05,1220.26,1012.5,3400.0,44327.0,42.43870162963867,1409.77
2025-11-21,18:00,10845.33,8722.25,4734.54,1733.11,10077.47,5950.01,3.06,86.42,1245.6,1025.01,3400.0,44236.0,42.43870162963867,1409.77
2025-11-21,19:00,10832.66,7354.68,4725.5,1697.11,10088.54,5949.38,2.94,86.49,1266.22,1012.99,3400.0,43103.0,42.43870162963867,1409.77
2025-11-21,20:00,10853.06,6517.13,4748.54,1579.6,10086.58,5747.99,2.94,85.97,1272.97,1024.36,3300.01,42037.0,42.43870162963867,1409.77
2025-11-21,21:00,10535.35,5601.63,4720.04,1527.51,9981.27,5770.28,3.41,86.91,1280.24,1029.16,3275.0,40863.0,42.43870162963867,1409.77
2025-11-21,22:00,8592.89,5966.17,4742.47,1274.19,9987.84,6042.7,3.47,88.07,1291.99,1034.62,2710.11,39171.0,42.43870162963867,1409.77
2025-11-21,23:00,6738.1,5720.36,4771.78,1172.42,9933.86,6543.25,2.91,82.22,1297.47,990.01,1899.98,37335.0,42.43870162963867,1409.77
2025-11-22,00:00,5663.52,4133.38,4780.25,1182.94,9789.78,7239.83,3.44,86.22,1307.75,1025.24,3194.99,35746.0,42.43870162963867,1409.77
2025-11-22,01:00,4655.04,3002.43,4810.71,1014.34,9729.63,7679.88,3.44,87.18,1317.19,1011.01,2799.69,33982.0,42.43870162963867,1409.77
2025-11-22,02:00,4092.17,2189.05,4736.87,937.69,9752.79,8016.65,3.45,81.05,1325.97,1021.03,1810.0,32631.0,42.43870162963867,1409.77
2025-11-22,03:00,3627.44,1495.88,4735.34,901.31,9776.12,8262.21,3.38,80.77,1328.83,1027.06,1719.98,31751.0,42.43870162963867,1409.77
2025-11-22,04:00,3691.29,1310.07,4739.35,815.14,9774.37,8057.58,3.22,78.28,1335.75,1024.76,1719.98,31422.0,42.43870162963867,1409.77
2025-11-22,05:00,4102.26,1188.69,4829.13,863.08,9857.44,7725.92,2.81,80.97,1335.78,1022.39,1899.98,31510.0,42.43870162963867,1409.77
2025-11-22,06:00,4237.89,1486.94,4821.06,984.75,9862.4,7672.56,5.54,85.94,1331.52,1016.76,3068.01,32199.0,42.43870162963867,1409.77
2025-11-22,07:00,3846.9,2511.06,4717.42,1091.93,9740.34,7890.73,99.99,87.14,1331.15,1019.62,3400.0,33390.0,42.43870162963867,1409.77
2025-11-22,08:00,3927.8,2997.48,4731.79,1247.37,9790.54,7813.28,873.8,82.04,1316.67,1013.58,3400.0,37066.0,42.43870162963867,1409.77
2025-11-22,09:00,4125.15,2095.87,4577.73,1054.42,9755.43,7266.82,1806.24,79.93,1307.59,996.47,1649.99,38852.0,42.43870162963867,1409.77
2025-11-22,10:00,3693.46,1733.65,4358.36,851.2,9372.94,7016.81,2213.07,81.29,1291.0,995.06,1001.01,39571.0,42.43870162963867,1409.77
