Tarih,Saat,PTF (TL/MWh),Yük Tahmin Planı (MWh),Doğalgaz,Rüzgar,Linyit,İthal Kömür,Jeotermal,Barajlı,Biyokütle,Akarsu,Gunes,Dolar_Kuru,dogalgaz_fiyatlari_Mwh
2025-05-11,08:00,200.0,27196.0,1306.71,3549.06,3379.5,2654.5,952.78,4481.26,994.33,3046.89,7300.33,38.7244987487793,1127.82
2025-05-11,09:00,149.67,28464.0,1213.62,3442.05,3394.7,2666.5,932.12,4392.41,1009.96,2681.93,9888.34,38.7244987487793,1127.82
2025-05-11,10:00,120.0,29967.0,1215.09,3226.97,3404.1,2679.5,908.92,4706.06,1019.66,2274.11,11456.83,38.7244987487793,1127.82
2025-05-11,11:00,100.01,30805.0,1215.94,3178.25,3414.4,2680.5,887.69,4776.86,1021.97,2285.44,12407.19,38.7244987487793,1127.82
2025-05-11,12:00,101.0,30661.0,1213.99,3305.63,3429.0,2681.5,864.75,4255.86,1001.96,2323.24,12685.58,38.7244987487793,1127.82
2025-05-11,13:00,120.0,30972.0,1215.41,3592.41,3478.4,2680.5,852.16,4269.86,1001.39,2372.69,12644.19,38.7244987487793,1127.82
2025-05-11,14:00,120.0,31030.0,1215.55,3809.36,3476.6,2678.5,836.55,4589.86,1001.82,2381.33,12040.0,38.7244987487793,1127.82
2025-05-11,15:00,129.0,30690.0,1211.66,4194.39,3471.9,2891.7,826.05,4739.76,991.02,2513.27,10897.47,38.7244987487793,1127.82
2025-05-11,16:00,144.97,31145.0,1309.35,4325.82,3488.9,3049.5,816.6,5977.46,999.54,2881.35,8540.68,38.7244987487793,1127.82
2025-05-11,17:00,999.99,32021.0,2236.11,4280.01,3611.6,3853.5,822.4,6468.41,1010.94,3978.25,5153.05,38.7244987487793,1127.82
2025-05-11,18:00,3050.0,33319.0,3739.91,3915.34,3962.4,5233.5,833.49,7030.31,1014.97,4354.1,1883.88,38.7244987487793,1127.82
2025-05-11,19:00,3399.0,35584.0,5542.09,3545.57,3925.0,5522.5,851.46,8128.61,1017.36,4515.84,206.5,38.7244987487793,1127.82
2025-05-11,20:00,3400.0,37636.0,6137.42,3123.14,3925.0,5522.5,869.35,8281.11,1020.95,4647.53,15.28,38.7244987487793,1127.82
2025-05-11,21:00,3400.0,37190.0,6168.25,2674.06,3914.5,5520.5,893.74,7917.11,1019.75,4669.2,12.44,38.7244987487793,1127.82
2025-05-11,22:00,3399.0,35275.0,6178.8,2329.69,3879.5,5520.5,920.09,8907.61,1019.02,4592.1,8.05,38.7244987487793,1127.82
2025-05-11,23:00,3264.07,34321.0,6312.2,2018.54,3876.5,5475.5,935.49,8145.51,1017.84,4549.91,6.06,38.7244987487793,1127.82
2025-05-12,00:00,3200.0,32218.0,5745.88,1767.47,3893.5,5437.5,952.16,7269.91,976.99,4387.71,11.04,38.74020004272461,1127.82
2025-05-12,01:00,3017.35,30693.0,5038.17,1671.32,3901.5,5497.5,959.78,6300.71,973.07,4297.52,5.53,38.74020004272461,1127.82
2025-05-12,02:00,2820.0,29560.0,4052.9,1621.5,3953.5,5497.5,966.98,5895.71,970.72,4260.59,5.27,38.74020004272461,1127.82
2025-05-12,03:00,2899.99,29043.0,3696.2,1560.95,4009.2,5464.7,973.92,5796.71,974.31,4303.6,7.69,38.74020004272461,1127.82
2025-05-12,04:00,2854.51,28848.0,3742.2,1434.21,4057.3,5464.7,981.21,5592.71,969.33,4250.81,21.12,38.74020004272461,1127.82
2025-05-12,05:00,2598.39,28369.0,3719.0,1365.95,3993.5,5464.7,986.03,5231.91,973.95,4209.74,105.35,38.74020004272461,1127.82
2025-05-12,06:00,2063.52,28262.0,3618.7,1405.73,4009.6,5465.7,989.45,4658.91,978.78,3977.63,1191.33,38.74020004272461,1127.82
2025-05-12,07:00,1749.98,30479.0,3479.62,1422.11,3963.7,5326.8,983.3,5126.81,991.71,3958.84,4216.65,38.74020004272461,1127.82
2025-05-12,08:00,3399.0,36858.0,3236.78,1566.8,3937.1,5480.7,965.68,6063.11,1017.56,4320.0,7639.74,38.74020004272461,1127.82
2025-05-12,09:00,3399.0,39290.0,3244.58,1612.71,3912.79,5492.7,947.31,6306.51,1036.34,4354.69,10551.39,38.74020004272461,1127.82
2025-05-12,10:00,2710.1,39795.0,3248.31,1869.44,3947.79,5438.7,924.33,5787.11,1033.05,4203.31,12315.61,38.74020004272461,1127.82
2025-05-12,11:00,3040.01,40490.0,2999.0,2254.91,3878.5,5339.7,901.38,5710.01,1045.87,4179.92,12987.22,38.74020004272461,1127.82
2025-05-12,12:00,2025.11,39433.0,2788.81,2693.78,3942.69,5330.7,878.24,4759.11,1041.09,3887.42,13209.56,38.74020004272461,1127.82
2025-05-12,13:00,2438.38,39793.0,2873.2,3245.55,3942.19,5361.7,862.26,4615.11,1041.77,3933.48,12819.49,38.74020004272461,1127.82
2025-05-12,14:00,2598.38,40821.0,2876.15,3805.69,3973.4,5404.7,847.05,5117.61,1042.01,4043.71,11752.95,38.74020004272461,1127.82
2025-05-12,15:00,2620.0,40573.0,3386.52,4187.74,4005.79,5484.7,835.85,5568.71,1025.52,4017.53,10029.34,38.74020004272461,1127.82
2025-05-12,16:00,2888.38,40883.0,4772.53,4480.71,3976.2,5467.7,833.3,6524.91,1013.77,3965.77,7359.77,38.74020004272461,1127.82
2025-05-12,17:00,3083.96,41137.0,6563.02,4590.09,3929.4,5454.7,833.5,7219.71,976.03,4214.6,4511.62,38.74020004272461,1127.82
2025-05-12,18:00,3399.0,40363.0,7610.83,4813.15,3994.4,5496.5,846.4,7496.31,979.82,4414.17,1617.52,38.74020004272461,1127.82
2025-05-12,19:00,3399.01,41358.0,7755.91,4941.47,4005.7,5495.5,868.65,8203.51,983.55,4571.8,148.31,38.74020004272461,1127.82
2025-05-12,20:00,3399.01,42687.0,8179.31,5261.93,4005.6,5495.5,897.55,8511.91,982.82,4641.14,15.12,38.74020004272461,1127.82
2025-05-12,21:00,3399.01,41979.0,8321.84,5350.71,4004.6,5495.5,914.34,8156.94,983.24,4680.21,11.63,38.74020004272461,1127.82
2025-05-12,22:00,3018.79,40252.0,7833.36,5245.33,3932.6,5495.5,933.59,8900.61,990.14,4551.21,9.43,38.74020004272461,1127.82
2025-05-12,23:00,2888.39,38217.0,7118.03,5172.12,3944.6,5495.5,949.4,8107.21,982.81,4338.26,7.99,38.74020004272461,1127.82
2025-05-13,00:00,3092.82,35403.0,5437.24,5291.49,4008.6,5462.8,968.6,6973.49,996.63,4457.91,15.85,38.78990173339844,1127.82
2025-05-13,01:00,2985.87,33720.0,4305.92,5350.04,4007.6,5464.4,977.15,6064.49,979.02,4443.13,8.37,38.78990173339844,1127.82
2025-05-13,02:00,2398.99,32507.0,3619.54,5266.05,3929.6,5464.7,987.78,5749.59,996.14,4347.7,8.91,38.78990173339844,1127.82
2025-05-13,03:00,2240.0,31792.0,3397.64,5366.64,3929.6,5444.7,997.35,5339.99,1001.01,4223.02,9.98,38.78990173339844,1127.82
2025-05-13,04:00,2405.41,31520.0,3194.34,5559.52,3929.6,5442.9,1003.04,5046.99,985.84,4190.65,22.69,38.78990173339844,1127.82
2025-05-13,05:00,2183.99,30935.0,3151.04,5714.34,3930.6,5135.7,1008.41,4583.89,994.78,4157.41,77.88,38.78990173339844,1127.82
2025-05-13,06:00,1078.01,30569.0,2924.44,5891.08,3869.5,4627.0,1011.96,4399.89,993.79,3826.62,940.03,38.78990173339844,1127.82
2025-05-13,07:00,780.0,32758.0,2816.24,5981.33,3925.69,4495.5,1005.06,4891.29,1010.74,3780.08,3288.88,38.78990173339844,1127.82
2025-05-13,08:00,2799.99,38298.0,2916.42,6150.97,4170.6,5457.1,986.42,5191.69,1028.9,4279.33,6185.24,38.78990173339844,1127.82
2025-05-13,09:00,2699.0,40221.0,2912.92,6229.27,4202.5,5315.6,971.23,5123.79,1035.97,4260.39,8521.05,38.78990173339844,1127.82
2025-05-13,10:00,1481.01,40532.0,2754.48,6428.27,4002.79,5031.7,951.07,5095.09,1028.81,4080.48,9898.17,38.78990173339844,1127.82
2025-05-13,11:00,1799.0,41114.0,2762.8,6712.84,3965.1,4821.49,928.37,4728.49,1040.87,4030.66,10602.95,38.78990173339844,1127.82
2025-05-13,12:00,1000.01,40020.0,2770.41,6920.57,4156.0,4172.5,896.57,4153.89,1043.89,3821.0,10876.75,38.78990173339844,1127.82
2025-05-13,13:00,1400.0,40390.0,2770.85,7296.27,4159.99,4449.5,884.6,4210.69,1041.92,3990.53,10447.92,38.78990173339844,1127.82
2025-05-13,14:00,1709.0,40963.0,2920.39,7668.02,4197.0,5147.1,864.83,4413.69,1022.84,4016.11,9407.75,38.78990173339844,1127.82
2025-05-13,15:00,1384.49,40741.0,3092.82,7869.32,3968.8,4997.3,851.78,4933.69,1022.77,3956.18,8275.42,38.78990173339844,1127.82
2025-05-13,16:00,1799.01,40957.0,3117.62,7940.75,4099.3,5240.7,838.74,5923.89,1010.51,4148.75,6243.84,38.78990173339844,1127.82
2025-05-13,17:00,2998.0,41198.0,3826.47,8089.05,4145.55,5374.7,845.77,7188.49,1020.51,4459.78,3674.05,38.78990173339844,1127.82
2025-05-13,18:00,2250.01,40610.0,4085.92,8070.79,4159.55,5465.7,849.09,7911.69,1024.0,4544.99,1386.14,38.78990173339844,1127.82
2025-05-13,19:00,3250.0,41505.0,5264.51,7896.23,4156.35,5464.7,869.23,8656.69,1028.75,4689.93,169.52,38.78990173339844,1127.82
2025-05-13,20:00,3399.0,42801.0,5283.87,7863.1,4038.35,5464.7,893.58,9529.79,1009.33,4821.63,11.38,38.78990173339844,1127.82
2025-05-13,21:00,3399.0,42153.0,5075.13,7530.12,4111.35,5464.7,911.43,9080.19,1014.04,4834.5,11.68,38.78990173339844,1127.82
2025-05-13,22:00,3156.81,40528.0,5164.67,6950.55,4157.35,5464.7,933.04,8926.29,1018.37,4704.14,12.47,38.78990173339844,1127.82
2025-05-13,23:00,3033.0,38760.0,4976.38,6538.28,4156.35,5464.7,955.2,7966.39,1006.09,4595.38,10.9,38.78990173339844,1127.82
2025-05-14,00:00,2947.01,36210.0,3844.8,5933.74,4178.35,5756.7,976.25,7434.74,987.28,4593.73,16.6,38.758480072021484,1127.82
2025-05-14,01:00,2830.0,34590.0,3077.14,5509.73,4177.35,5656.7,981.95,6232.96,991.97,4504.33,6.37,38.758480072021484,1127.82
2025-05-14,02:00,2800.0,33479.0,2753.74,5180.1,4117.25,5756.7,991.43,5795.46,989.67,4406.0,8.99,38.758480072021484,1127.82
2025-05-14,03:00,2400.0,32754.0,2690.54,4934.5,4101.35,5755.7,999.55,5706.66,991.62,4270.68,12.14,38.758480072021484,1127.82
2025-05-14,04:00,2350.01,32480.0,2730.54,4751.65,4178.1,5675.7,1008.63,5236.76,992.87,4254.66,25.85,38.758480072021484,1127.82
2025-05-14,05:00,2200.01,31916.0,2658.04,4632.6,4116.6,5679.7,1016.47,4758.66,995.71,4231.77,101.25,38.758480072021484,1127.82
2025-05-14,06:00,1740.1,31339.0,2647.54,4516.2,4002.5,5468.57,1020.5,4275.06,992.02,4085.55,1216.48,38.758480072021484,1127.82
2025-05-14,07:00,779.99,33546.0,2646.44,4458.4,4006.9,4821.1,1012.67,4648.56,1005.21,3844.99,4145.33,38.758480072021484,1127.82
2025-05-14,08:00,2200.01,38982.0,2687.74,4292.7,4150.6,5387.8,996.11,5334.56,1026.5,4335.03,7234.4,38.758480072021484,1127.82
2025-05-14,09:00,1500.0,41108.0,2411.38,4238.85,4048.09,5421.9,976.06,5428.56,1039.48,4220.72,10174.78,38.758480072021484,1127.82
2025-05-14,10:00,799.99,41665.0,2378.46,4104.47,4068.7,4623.6,960.2,5188.56,1047.81,3915.2,11960.64,38.758480072021484,1127.82
2025-05-14,11:00,1790.93,42187.0,2123.54,4260.54,4084.6,4362.5,939.3,4688.16,1060.0,4126.86,12796.79,38.758480072021484,1127.82
2025-05-14,12:00,799.99,40961.0,2026.04,4402.85,4046.4,4035.5,922.77,4246.26,1058.3,3800.95,12988.51,38.758480072021484,1127.82
2025-05-14,13:00,1500.0,41653.0,2026.14,4544.52,4075.1,4627.1,900.84,4190.26,1054.66,3977.4,12505.21,38.758480072021484,1127.82
2025-05-14,14:00,2200.0,42084.0,2185.04,4731.18,4186.4,5303.9,881.82,4859.16,1065.81,4079.22,11246.86,38.758480072021484,1127.82
2025-05-14,15:00,2200.0,41728.0,2371.84,4838.67,4241.19,5669.7,869.14,5010.26,1058.78,4140.5,9529.93,38.758480072021484,1127.82
2025-05-14,16:00,2500.0,41931.0,3295.71,4976.94,4256.8,5933.7,861.96,6557.86,1049.89,4233.93,6955.89,38.758480072021484,1127.82
2025-05-14,17:00,3070.17,42195.0,6193.29,5062.25,4263.8,6123.7,864.94,6758.46,1037.04,4382.28,3650.06,38.758480072021484,1127.82
2025-05-14,18:00,2622.0,41401.0,7636.59,4949.16,4237.7,6215.1,875.94,7509.34,1032.59,4516.37,1348.99,38.758480072021484,1127.82
2025-05-14,19:00,3307.89,42205.0,8010.89,4732.12,4231.7,6239.5,904.23,8835.66,1016.32,4628.29,176.69,38.758480072021484,1127.82
2025-05-14,20:00,3399.0,43563.0,8047.31,4395.48,4094.6,6239.5,926.69,9576.06,1009.53,4695.58,7.65,38.758480072021484,1127.82
2025-05-14,21:00,3390.0,43061.0,8041.77,3775.07,4193.6,6239.5,947.03,9539.26,1007.88,4684.08,6.65,38.758480072021484,1127.82
2025-05-14,22:00,3023.01,41583.0,7795.88,3313.78,4094.6,6277.5,967.15,9584.46,997.18,4583.94,5.95,38.758480072021484,1127.82
2025-05-14,23:00,3023.01,38975.0,7409.89,2956.11,4150.4,6151.6,985.24,8745.06,991.29,4444.93,3.43,38.758480072021484,1127.82
2025-05-15,00:00,3000.01,36305.0,6370.45,2668.54,4236.6,6273.5,1017.96,7241.66,943.06,4427.35,12.0,38.7677001953125,1127.82
2025-05-15,01:00,2976.01,34565.0,5899.53,2454.42,4230.6,6273.5,1025.85,6198.86,946.45,4324.07,4.21,38.7677001953125,1127.82
2025-05-15,02:00,2819.99,33454.0,5306.68,2416.7,4229.5,6273.5,1037.29,5670.86,950.71,4272.31,4.95,38.7677001953125,1127.82
2025-05-15,03:00,2945.08,32688.0,5516.8,2243.85,4142.6,6214.7,1046.69,5219.86,955.24,4167.0,8.02,38.7677001953125,1127.82
2025-05-15,04:00,2864.0,32352.0,5586.4,2185.04,4142.6,5630.7,1053.52,5027.86,955.64,4090.99,22.07,38.7677001953125,1127.82
2025-05-15,05:00,2829.99,31756.0,5245.75,2052.31,4135.6,5630.7,1059.15,4793.06,955.31,4136.33,108.25,38.7677001953125,1127.82
2025-05-15,06:00,2945.08,31206.0,4997.39,1921.73,4126.4,5630.7,1065.1,4298.16,959.46,4029.89,1145.6,38.7677001953125,1127.82
2025-05-15,07:00,2620.0,33551.0,4594.34,1754.8,4107.19,5804.6,1053.62,4399.06,969.03,3960.38,4102.86,38.7677001953125,1127.82
2025-05-15,08:00,3399.0,38817.0,4549.4,1708.93,4159.1,6046.7,1034.9,5391.76,995.38,4216.24,7809.17,38.7677001953125,1127.82
2025-05-15,09:00,3350.01,40440.0,4090.3,1642.72,4164.4,6145.7,1009.64,5398.86,1005.83,4088.02,11149.16,38.7677001953125,1127.82
2025-05-15,10:00,2620.0,40817.0,3357.79,1699.86,4073.1,6210.7,980.54,5134.36,999.3,4084.02,13283.87,38.7677001953125,1127.82
2025-05-15,11:00,2061.61,41338.0,3085.08,1870.64,4010.1,6179.81,955.61,4538.16,1003.36,3897.74,14100.28,38.7677001953125,1127.82
2025-05-15,12:00,1379.49,40321.0,3087.38,1951.55,4009.8,5524.1,926.83,3445.86,995.89,3754.91,14359.93,38.7677001953125,1127.82
2025-05-15,13:00,1400.0,40853.0,3086.86,2042.86,3984.5,5713.7,910.85,3460.96,1007.86,3735.69,14255.0,38.7677001953125,1127.82
2025-05-15,14:00,2061.61,41573.0,3086.85,2152.46,4071.78,6024.71,894.57,4027.56,1011.71,3803.81,13621.61,38.7677001953125,1127.82
2025-05-15,15:00,2387.99,41198.0,3099.94,2171.62,4114.28,6049.7,884.6,4984.76,1006.96,4025.02,12021.28,38.7677001953125,1127.82
2025-05-15,16:00,2917.41,41571.0,4187.86,2075.82,4097.2,6051.7,874.76,6290.66,1006.93,4159.66,9342.52,38.7677001953125,1127.82
2025-05-15,17:00,3145.0,41403.0,7162.2,1879.18,4150.9,6158.31,873.3,6939.06,995.54,4314.79,5813.04,38.7677001953125,1127.82
2025-05-15,18:00,3399.01,40832.0,8552.99,1672.91,4148.3,6352.09,883.23,7546.36,983.24,4479.8,2176.71,38.7677001953125,1127.82
2025-05-15,19:00,3400.0,41505.0,8673.26,1436.65,4145.3,6350.5,898.36,8752.86,979.62,4538.69,253.56,38.7677001953125,1127.82
2025-05-15,20:00,3400.0,42836.0,8835.29,1348.16,4147.6,6350.5,921.82,9877.96,970.5,4647.6,6.7,38.7677001953125,1127.82
2025-05-15,21:00,3400.0,42124.0,8884.19,1331.66,4159.6,6335.5,942.63,9412.06,965.73,4542.35,4.66,38.7677001953125,1127.82
2025-05-15,22:00,3399.0,40992.0,8907.18,1460.38,4160.6,6335.5,964.64,9390.66,971.53,4495.3,2.96,38.7677001953125,1127.82
2025-05-15,23:00,3019.08,38438.0,8763.07,1667.54,4161.6,6335.5,982.53,8665.16,963.83,4388.67,4.08,38.7677001953125,1127.82
2025-05-16,00:00,3116.03,36038.0,7498.14,2143.64,4286.6,6112.7,1000.62,7109.46,948.24,4303.32,11.04,38.83620071411133,1127.82
2025-05-16,01:00,2988.37,34207.0,6558.2,2548.46,4285.6,5868.7,1007.71,6140.76,946.36,4198.52,3.13,38.83620071411133,1127.82
2025-05-16,02:00,2976.13,33086.0,5687.86,2884.41,4322.6,5086.7,1015.86,5501.26,945.58,4135.49,3.25,38.83620071411133,1127.82
2025-05-16,03:00,2910.07,32446.0,4936.02,3128.02,4320.8,5086.7,1025.28,5425.26,950.29,4068.39,5.22,38.83620071411133,1127.82
2025-05-16,04:00,2940.01,32146.0,4712.81,3297.06,4355.6,5086.7,1029.05,5071.26,950.45,4067.59,13.29,38.83620071411133,1127.82
2025-05-16,05:00,2910.08,31378.0,4343.11,3368.08,4333.6,5086.7,1032.09,4788.96,955.4,3951.67,113.1,38.83620071411133,1127.82
2025-05-16,06:00,2619.99,30974.0,3367.11,3515.81,4365.8,5088.7,1033.7,4172.96,949.92,3973.72,1342.87,38.83620071411133,1127.82
2025-05-16,07:00,1499.99,32932.0,2632.11,3715.81,4320.7,5099.7,1026.92,4389.86,966.11,3918.36,4577.09,38.83620071411133,1127.82
2025-05-16,08:00,3247.99,37910.0,2616.72,3969.58,4426.9,5076.7,1010.05,5258.16,995.48,4204.17,7974.11,38.83620071411133,1127.82
2025-05-16,09:00,3000.01,39628.0,2610.16,4284.58,4339.6,5085.7,990.52,5050.06,1009.04,4044.55,10485.54,38.83620071411133,1127.82
2025-05-16,10:00,1638.99,40299.0,2508.01,4704.39,4307.6,4783.5,966.39,4623.36,1012.29,3854.46,12146.1,38.83620071411133,1127.82
2025-05-16,11:00,1988.89,40913.0,2528.95,5174.0,4111.19,4066.5,939.44,4456.26,1024.87,3863.2,13004.37,38.83620071411133,1127.82
2025-05-16,12:00,501.02,39465.0,2534.41,5738.38,3871.19,3360.5,914.67,3708.26,1003.73,3385.19,13325.73,38.83620071411133,1127.82
2025-05-16,13:00,250.01,39765.0,2534.64,5962.68,3876.0,3555.5,883.15,3718.26,1005.42,3208.85,13061.92,38.83620071411133,1127.82
2025-05-16,14:00,799.99,40733.0,2675.11,6240.49,3878.4,3899.0,856.3,4217.26,993.48,3549.48,12227.28,38.83620071411133,1127.82
2025-05-16,15:00,502.32,40363.0,2788.41,6630.52,3986.9,4154.7,843.46,4715.26,977.94,3469.51,10759.3,38.83620071411133,1127.82
2025-05-16,16:00,1350.0,40543.0,2786.61,6752.76,4104.7,4634.4,836.62,5709.36,972.4,3742.68,8534.39,38.83620071411133,1127.82
2025-05-16,17:00,3000.01,40700.0,3635.15,6711.55,4303.4,5626.5,853.68,7029.96,968.18,4204.03,5282.06,38.83620071411133,1127.82
2025-05-16,18:00,3000.01,39706.0,5088.66,6763.6,4331.4,5688.7,866.53,8135.46,963.92,4344.4,1961.43,38.83620071411133,1127.82
2025-05-16,19:00,3300.0,40893.0,5688.45,6999.9,4319.2,5686.64,889.27,8544.26,967.88,4431.72,223.14,38.83620071411133,1127.82
2025-05-16,20:00,3400.0,42505.0,5793.5,7232.01,4315.6,5635.97,906.18,9034.06,964.6,4477.65,9.5,38.83620071411133,1127.82
2025-05-16,21:00,3380.5,41646.0,5701.35,7395.41,4332.6,5672.7,923.45,8564.56,966.89,4436.18,6.93,38.83620071411133,1127.82
2025-05-16,22:00,2981.07,40028.0,4965.71,7591.97,4333.6,5673.7,946.29,8343.26,966.57,4303.62,5.16,38.83620071411133,1127.82
2025-05-16,23:00,2510.11,38035.0,3915.01,7994.27,4333.6,5666.7,963.08,7718.86,961.64,4222.68,5.27,38.83620071411133,1127.82
2025-05-17,00:00,2830.0,36227.0,2755.11,8227.98,4006.1,5469.7,983.3,7771.06,951.19,4023.74,13.3,38.83620071411133,1127.82
2025-05-17,01:00,2588.78,34302.0,2036.71,8805.58,3896.1,5389.7,989.57,6386.66,951.94,3900.9,3.79,38.83620071411133,1127.82
2025-05-17,02:00,1628.99,32971.0,1857.91,9245.06,3746.2,5145.7,996.93,5424.86,935.99,3831.87,4.68,38.83620071411133,1127.82
2025-05-17,03:00,1400.0,32073.0,1770.01,9361.93,3663.1,4317.2,1002.87,5240.86,948.9,3833.42,6.1,38.83620071411133,1127.82
2025-05-17,04:00,1399.99,31691.0,1530.71,9533.55,3663.1,3769.5,1008.35,5067.86,937.51,3834.91,15.14,38.83620071411133,1127.82
2025-05-17,05:00,1000.0,30690.0,1528.51,9468.75,3602.1,3450.5,1010.81,4798.96,937.45,3656.1,120.94,38.83620071411133,1127.82
2025-05-17,06:00,600.01,30004.0,1288.41,9289.85,3484.6,2701.5,1015.75,4603.86,924.41,3597.65,1363.92,38.83620071411133,1127.82
2025-05-17,07:00,130.01,30920.0,1256.91,8762.45,3501.2,2714.5,1009.55,4870.86,948.84,2931.04,4671.85,38.83620071411133,1127.82
2025-05-17,08:00,140.0,35003.0,1258.31,8429.13,3544.7,2728.5,994.69,5298.36,968.04,2889.35,8235.16,38.83620071411133,1127.82
2025-05-17,09:00,140.0,37035.0,1257.31,8217.27,3550.6,2736.5,974.53,5196.08,973.95,2785.46,11175.11,38.83620071411133,1127.82
2025-05-17,10:00,140.0,38205.0,1259.22,7955.74,3555.7,2744.5,956.33,5026.26,983.54,2677.58,13051.41,38.83620071411133,1127.82
2025-05-17,11:00,140.01,38855.0,1257.41,7566.85,3553.8,2705.5,936.36,4899.76,991.15,2656.34,13781.24,38.83620071411133,1127.82
2025-05-17,12:00,130.01,37849.0,1259.24,7232.5,3563.7,2705.5,907.2,4598.26,988.85,2633.36,13921.65,38.83620071411133,1127.82
2025-05-17,13:00,150.05,38285.0,1257.92,6908.63,3558.8,2705.5,890.21,4775.76,998.93,2782.54,13556.81,38.83620071411133,1127.82
2025-05-17,14:00,301.02,38555.0,1259.58,6597.26,3554.8,2703.5,877.07,5073.26,975.05,3157.29,12779.77,38.83620071411133,1127.82
2025-05-17,15:00,500.0,38337.0,1289.41,6250.83,3659.6,3103.5,866.19,5951.39,972.46,3330.79,11188.28,38.83620071411133,1127.82
2025-05-17,16:00,1720.0,38204.0,1470.31,5716.46,3796.7,3956.6,866.5,6865.96,971.41,3757.63,8631.36,38.83620071411133,1127.82
2025-05-17,17:00,2140.0,38505.0,2991.34,5010.34,3924.6,5098.7,868.03,7541.96,961.92,3971.25,5250.1,38.83620071411133,1127.82
2025-05-17,18:00,3250.0,38265.0,6344.86,4277.01,4047.6,5592.7,884.84,8306.86,982.69,4266.47,1692.91,38.83620071411133,1127.82
2025-05-17,19:00,3400.0,39392.0,7977.89,3800.97,4046.1,5714.7,903.91,8814.86,980.49,4331.16,189.64,38.83620071411133,1127.82
2025-05-17,20:00,3400.0,40962.0,8015.36,3393.94,4043.6,5714.7,924.82,9960.16,976.94,4476.52,7.02,38.83620071411133,1127.82
2025-05-17,21:00,3400.0,40455.0,7974.94,3249.89,4044.6,5714.7,943.34,9663.16,980.44,4489.39,4.74,38.83620071411133,1127.82
2025-05-17,22:00,3250.0,38979.0,8004.25,3132.38,3937.6,5714.7,970.32,9233.76,986.45,4359.26,2.93,38.83620071411133,1127.82
2025-05-17,23:00,2997.78,36880.0,7473.44,3009.78,3927.6,5714.7,987.9,8548.04,984.87,4205.45,4.03,38.83620071411133,1127.82
2025-05-18,00:00,2499.01,33306.0,6542.47,2874.85,3757.6,5638.7,1002.85,7613.76,969.31,3891.43,15.83,38.83620071411133,1127.82
2025-05-18,01:00,2943.33,31626.0,6412.22,2663.95,3762.6,5638.7,1008.57,6328.76,965.06,3921.97,7.87,38.83620071411133,1127.82
2025-05-18,02:00,2950.01,30372.0,6204.41,2433.59,3758.6,5638.7,1016.82,5681.46,960.66,3803.79,7.95,38.83620071411133,1127.82
2025-05-18,03:00,2900.0,29394.0,5121.12,2287.57,3748.6,5589.7,1022.96,6111.66,967.64,3835.55,11.49,38.83620071411133,1127.82
2025-05-18,04:00,2700.01,28991.0,5003.19,2262.32,3736.6,5589.7,1026.53,5594.06,959.61,3840.35,24.11,38.83620071411133,1127.82
2025-05-18,05:00,2600.01,28074.0,4594.19,2004.52,3698.6,5590.7,1037.5,5404.86,973.96,3689.36,130.09,38.83620071411133,1127.82
2025-05-18,06:00,2819.99,26809.0,2831.31,2065.02,3621.8,5538.7,1036.14,4678.86,979.54,3778.18,1458.94,38.83620071411133,1127.82
2025-05-18,07:00,1375.01,26576.0,1919.2,1965.26,3386.4,4482.5,1034.94,4285.16,981.89,3455.27,4968.63,38.83620071411133,1127.82
2025-05-18,08:00,297.99,28340.0,1349.24,1913.4,3281.5,3723.5,1023.68,4513.76,974.56,3039.95,8774.74,38.83620071411133,1127.82
2025-05-18,09:00,250.0,29997.0,1204.44,2097.45,3246.4,2935.5,1007.53,4516.76,994.24,2782.82,11895.32,38.83620071411133,1127.82
2025-05-18,10:00,149.99,31749.0,1203.46,2418.14,3244.0,2743.5,982.94,4545.46,1007.5,2256.11,13636.86,38.83620071411133,1127.82
2025-05-18,11:00,130.01,32509.0,1204.76,2751.75,3278.2,2745.5,956.96,4618.46,1011.84,2136.43,14269.41,38.83620071411133,1127.82
2025-05-18,12:00,120.0,32289.0,1206.05,2984.21,3290.3,2745.5,934.8,4412.06,1012.29,1986.59,14274.64,38.83620071411133,1127.82
2025-05-18,13:00,120.0,32590.0,1205.08,3443.32,3303.9,2745.5,906.96,4412.06,1011.91,2005.25,13980.7,38.83620071411133,1127.82
2025-05-18,14:00,128.99,32871.0,1204.61,3762.11,3291.7,2743.5,900.32,4587.06,1005.69,2072.69,13291.68,38.83620071411133,1127.82
2025-05-18,15:00,140.0,32590.0,1202.69,4128.72,3285.6,2931.5,885.34,5007.86,996.77,2175.9,11966.99,38.83620071411133,1127.82
2025-05-18,16:00,163.13,32632.0,1224.7,4130.51,3278.8,3389.5,880.75,6353.86,988.12,2490.32,9407.38,38.83620071411133,1127.82
2025-05-18,17:00,1263.63,33627.0,1905.9,4200.22,3379.6,4151.2,888.18,6929.66,992.02,3522.23,6023.86,38.83620071411133,1127.82
2025-05-18,18:00,3079.99,34249.0,3964.46,3833.08,3698.09,5640.7,900.24,7328.26,994.82,4037.39,2254.6,38.83620071411133,1127.82
2025-05-18,19:00,3400.0,35876.0,5806.23,3551.69,3771.8,5639.7,914.96,8468.26,993.4,4288.57,277.58,38.83620071411133,1127.82
