Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
27.04.2025 15:00;15:00;32.983,51;1.118,72;7.271,37;2.369,80;120,00;3.025,95;13,40;980,49;4.439,84;0,00;918,04;2.614,04;9.786,85;325,01
27.04.2025 16:00;16:00;32.705,01;1.136,48;7.668,20;2.461,80;120,00;3.007,90;8,60;979,81;5.984,04;0,00;911,70;2.891,94;7.245,07;289,47
27.04.2025 17:00;17:00;32.483,09;1.921,11;8.122,09;2.456,60;120,00;3.034,80;3,40;982,06;6.628,74;0,00;895,55;4.039,88;4.027,10;251,76
27.04.2025 18:00;18:00;33.206,15;2.846,61;8.317,49;2.642,00;135,00;4.807,29;9,40;990,39;6.643,94;0,10;902,31;4.466,72;1.217,44;227,46
27.04.2025 19:00;19:00;35.217,52;3.621,21;8.470,02;2.754,55;135,00;5.632,70;7,60;1.009,32;7.652,44;0,10;910,57;4.735,76;69,92;218,33
27.04.2025 20:00;20:00;36.235,27;3.629,52;8.533,33;2.774,25;135,00;5.792,70;7,60;1.027,07;8.394,54;0,20;912,89;4.799,28;11,72;217,17
27.04.2025 21:00;21:00;35.792,39;3.756,68;8.560,40;2.789,25;135,00;5.774,70;7,60;1.042,03;7.895,64;0,00;912,39;4.693,91;9,07;215,72
27.04.2025 22:00;22:00;34.777,10;2.554,91;8.474,35;2.730,45;135,00;5.476,70;0,60;1.056,23;8.627,34;0,00;910,07;4.587,14;8,60;215,71
27.04.2025 23:00;23:00;33.195,31;2.236,81;8.505,19;2.749,25;135,00;4.822,20;0,60;1.067,26;8.135,54;0,00;910,20;4.408,80;8,75;215,71
28.04.2025 00:00;00:00;31.484,09;1.977,01;8.667,32;2.809,00;120,00;4.049,50;0,40;1.069,97;7.166,59;0,00;908,82;4.466,31;7,47;241,70
28.04.2025 01:00;01:00;29.508,83;1.841,91;8.662,18;2.696,70;120,00;3.341,50;0,40;1.076,58;6.263,99;0,00;890,46;4.334,92;8,29;271,90
28.04.2025 02:00;02:00;28.090,78;1.790,41;8.672,84;2.788,30;120,00;2.939,50;0,40;1.086,43;5.428,49;0,00;895,97;4.088,51;8,03;271,90
28.04.2025 03:00;03:00;27.959,97;1.705,51;8.726,16;2.731,50;120,00;2.842,83;0,40;1.091,80;5.741,19;0,00;895,39;3.824,39;8,98;271,82
28.04.2025 04:00;04:00;27.598,16;1.465,41;8.723,93;2.778,00;120,00;2.770,51;0,40;1.097,69;5.577,09;0,00;914,37;3.861,06;17,74;271,96
28.04.2025 05:00;05:00;27.422,89;1.465,41;8.776,08;2.845,00;135,00;2.770,50;0,40;1.099,44;5.214,49;0,00;914,58;3.847,64;81,97;272,38
28.04.2025 06:00;06:00;27.585,91;1.668,21;8.860,74;2.944,10;120,00;2.776,10;2,00;1.100,45;4.367,89;0,40;913,57;3.769,95;785,62;276,88
28.04.2025 07:00;07:00;30.663,97;2.099,01;8.987,60;2.963,80;120,00;2.784,50;4,60;1.097,25;4.441,19;0,30;925,89;3.644,58;3.302,47;292,78
28.04.2025 08:00;08:00;35.989,92;2.129,71;9.192,77;2.999,10;180,00;3.064,32;9,40;1.086,75;5.302,29;0,30;948,09;4.293,62;6.464,76;318,81
28.04.2025 09:00;09:00;38.889,80;2.131,31;9.200,94;3.001,50;241,00;2.876,24;15,30;1.069,21;5.686,99;0,00;965,95;4.363,53;8.992,02;345,81
28.04.2025 10:00;10:00;39.859,28;2.112,71;9.152,06;3.060,00;121,00;2.811,42;20,00;1.050,92;5.530,89;0,00;958,92;3.786,86;10.890,90;363,60
28.04.2025 11:00;11:00;39.948,14;1.560,99;9.130,16;3.074,80;121,00;2.855,50;21,80;1.029,62;5.390,89;0,00;944,10;3.746,07;11.699,42;373,79
28.04.2025 12:00;12:00;39.392,62;1.501,57;9.131,11;3.077,20;241,00;2.856,21;19,10;1.007,97;4.753,99;0,00;956,73;3.619,90;11.835,79;392,05
28.04.2025 13:00;13:00;39.112,88;1.476,06;9.198,86;3.051,60;241,00;2.856,00;15,90;992,20;4.753,99;0,00;974,59;3.635,09;11.528,82;388,77
28.04.2025 14:00;14:00;39.295,35;1.758,31;9.293,92;3.050,60;241,00;2.855,74;12,60;974,81;5.078,29;0,00;987,22;4.029,58;10.630,40;382,88
28.04.2025 15:00;15:00;38.836,44;2.084,51;9.211,12;3.050,60;241,00;3.095,77;8,60;968,69;5.959,79;0,00;986,59;3.918,68;8.945,49;365,60
28.04.2025 16:00;16:00;38.687,27;2.101,21;9.405,26;3.074,90;241,00;4.010,28;6,20;968,50;7.098,19;0,00;971,78;4.148,02;6.318,24;343,69
28.04.2025 17:00;17:00;38.537,52;2.580,91;9.563,22;3.378,50;272,00;4.932,80;2,70;966,24;7.735,09;0,00;960,52;4.378,58;3.446,47;320,49
28.04.2025 18:00;18:00;38.398,03;3.309,66;9.616,05;3.423,25;272,00;6.059,70;9,20;980,30;7.770,19;0,10;963,43;4.580,95;1.109,79;303,41
28.04.2025 19:00;19:00;39.048,71;3.766,47;9.619,92;3.429,65;272,00;6.078,70;7,40;1.005,92;8.696,79;0,10;967,97;4.839,98;67,95;295,86
28.04.2025 20:00;20:00;39.440,57;3.892,18;9.607,07;3.447,35;272,00;5.970,70;7,40;1.024,95;9.040,99;0,20;969,28;4.900,36;12,84;295,25
28.04.2025 21:00;21:00;38.846,49;3.872,58;9.464,98;3.401,35;272,00;6.001,70;7,40;1.037,82;8.646,99;0,00;964,93;4.871,06;11,85;293,83
28.04.2025 22:00;22:00;37.631,19;3.406,10;9.232,46;3.442,35;272,00;5.956,70;7,40;1.056,44;8.353,99;0,00;959,58;4.639,65;10,72;293,80
28.04.2025 23:00;23:00;36.366,58;2.765,40;9.053,51;3.322,35;272,00;5.955,70;0,40;1.064,96;8.263,79;0,00;946,78;4.417,66;10,43;293,60
29.04.2025 00:00;00:00;34.095,83;2.083,90;8.944,93;3.294,10;271,00;5.126,50;5,50;1.064,51;7.760,99;0,00;935,53;4.312,14;9,83;286,90
29.04.2025 01:00;01:00;32.104,91;1.523,80;8.944,49;3.247,10;271,00;4.795,10;5,50;1.069,84;6.713,39;0,00;937,19;4.300,62;10,08;286,80
29.04.2025 02:00;02:00;31.118,12;1.507,90;8.910,96;3.227,10;271,00;4.330,70;5,50;1.076,63;6.333,89;0,00;936,30;4.222,01;9,23;286,90
29.04.2025 03:00;03:00;29.990,16;1.258,00;8.826,29;3.046,50;271,00;4.126,70;5,50;1.089,65;5.981,79;0,00;935,72;4.151,89;10,39;286,73
29.04.2025 04:00;04:00;29.459,66;1.157,80;8.750,76;2.992,80;271,00;3.775,50;5,50;1.094,78;6.095,79;0,00;935,47;4.073,79;19,61;286,86
29.04.2025 05:00;05:00;28.895,19;1.157,60;8.759,68;2.997,20;271,00;3.681,50;5,50;1.099,55;5.507,59;0,00;937,70;4.119,52;71,07;287,28
29.04.2025 06:00;06:00;29.115,80;1.157,70;8.754,16;2.843,10;271,00;3.535,50;6,50;1.101,41;5.298,19;0,00;926,42;4.070,93;857,47;293,42
29.04.2025 07:00;07:00;31.294,54;1.159,80;8.752,57;2.843,40;271,00;3.020,50;8,00;1.100,12;5.414,09;0,40;929,00;3.877,74;3.605,48;312,44
29.04.2025 08:00;08:00;36.390,93;1.178,80;8.711,23;2.885,30;271,00;3.979,50;9,60;1.086,64;5.743,49;0,40;955,74;4.182,33;7.029,80;357,10
29.04.2025 09:00;09:00;38.553,45;1.177,30;8.565,12;2.879,20;271,00;3.439,00;11,80;1.060,09;5.706,39;0,30;965,13;4.157,31;9.929,44;391,37
29.04.2025 10:00;10:00;39.667,41;1.272,24;8.537,38;2.886,80;271,00;2.842,50;13,50;1.038,82;5.768,19;0,00;963,76;3.722,55;11.934,17;416,50
29.04.2025 11:00;11:00;39.944,53;1.443,13;8.455,85;2.954,80;270,50;2.844,50;14,40;1.018,55;5.381,69;0,00;973,46;3.581,90;12.570,00;435,75
29.04.2025 12:00;12:00;38.712,22;1.447,39;8.506,11;2.906,70;271,00;2.842,00;14,80;998,95;4.594,99;0,00;987,60;3.330,47;12.368,69;443,52
29.04.2025 13:00;13:00;38.752,09;1.450,20;8.581,01;3.015,70;271,00;3.146,80;14,50;982,18;4.639,29;0,00;995,01;3.464,51;11.759,50;432,39
29.04.2025 14:00;14:00;39.524,81;1.580,50;8.686,97;2.996,90;271,00;3.381,50;13,50;966,56;5.878,69;0,00;990,39;4.011,71;10.335,20;411,89
29.04.2025 15:00;15:00;38.715,26;1.858,90;8.858,59;3.130,40;271,00;4.011,50;12,30;958,75;5.813,49;0,00;985,10;4.010,33;8.417,90;387,00
29.04.2025 16:00;16:00;38.770,13;2.032,00;8.945,60;3.399,40;271,00;4.845,20;10,00;963,26;6.881,69;0,00;981,36;4.109,00;5.975,70;355,92
29.04.2025 17:00;17:00;38.555,27;3.026,70;8.897,94;3.485,80;271,00;5.672,70;15,20;981,98;7.388,49;0,00;969,20;4.272,78;3.241,49;331,99
29.04.2025 18:00;18:00;38.409,77;4.394,80;8.802,44;3.543,35;271,00;5.989,70;13,90;996,30;7.590,79;0,20;965,96;4.481,61;1.047,17;312,55
29.04.2025 19:00;19:00;38.822,82;4.783,48;8.647,80;3.589,35;271,00;5.988,70;12,50;1.012,17;8.541,29;0,20;960,85;4.636,03;75,20;304,25
29.04.2025 20:00;20:00;39.535,17;4.790,43;8.529,52;3.628,35;271,00;5.988,70;12,50;1.031,55;9.287,89;0,30;958,49;4.720,68;12,31;303,45
29.04.2025 21:00;21:00;38.762,79;4.695,23;8.384,94;3.623,85;271,00;5.974,50;12,50;1.044,15;8.738,69;0,30;956,62;4.748,86;10,33;301,82
29.04.2025 22:00;22:00;37.609,94;4.175,60;8.071,04;3.620,35;271,00;5.927,50;12,50;1.056,87;8.704,69;0,00;961,81;4.498,35;8,52;301,71
29.04.2025 23:00;23:00;35.795,48;3.350,80;7.783,46;3.635,35;271,00;5.927,50;12,50;1.061,43;8.115,29;0,00;963,43;4.364,86;8,26;301,60
30.04.2025 00:00;00:00;33.891,73;2.399,81;7.465,27;3.635,10;271,00;5.759,70;10,50;1.069,22;7.729,39;0,00;933,15;4.311,49;7,40;299,70
30.04.2025 01:00;01:00;32.070,90;1.920,11;7.264,03;3.634,10;271,00;5.809,70;10,50;1.072,65;6.680,79;0,00;932,12;4.168,89;7,41;299,60
30.04.2025 02:00;02:00;31.130,90;1.842,11;7.107,16;3.641,20;271,00;5.760,57;3,50;1.079,63;6.097,59;0,00;927,85;4.094,73;7,26;298,30
30.04.2025 03:00;03:00;30.324,04;1.824,31;6.943,82;3.570,10;271,00;5.693,80;3,50;1.083,25;5.733,49;0,00;926,37;3.967,85;8,23;298,32
30.04.2025 04:00;04:00;30.139,46;1.824,21;6.957,31;3.617,10;271,00;5.673,05;3,50;1.087,98;5.567,09;0,00;919,63;3.902,92;17,22;298,45
30.04.2025 05:00;05:00;29.841,20;1.824,21;7.109,74;3.653,90;271,00;5.538,50;3,50;1.092,56;5.034,19;0,00;922,96;4.024,57;67,20;298,87
30.04.2025 06:00;06:00;29.840,49;1.824,31;7.230,56;3.623,80;271,00;4.744,40;5,80;1.093,72;5.080,79;0,00;920,90;3.932,46;802,19;310,56
30.04.2025 07:00;07:00;32.022,64;1.823,01;7.231,97;3.648,50;271,00;4.513,40;9,80;1.089,21;5.407,79;0,40;929,75;3.675,16;3.079,43;343,22
30.04.2025 08:00;08:00;36.757,79;1.884,61;7.213,54;3.685,20;271,00;5.508,70;18,60;1.047,84;5.818,49;0,40;959,72;4.170,98;5.791,88;386,83
30.04.2025 09:00;09:00;38.070,53;1.846,31;7.203,07;3.723,69;271,00;4.993,70;15,00;1.061,09;5.538,49;0,30;973,29;3.953,42;8.060,10;431,07
30.04.2025 10:00;10:00;38.767,76;1.835,31;7.292,21;3.815,29;271,00;4.021,20;17,70;1.039,52;5.499,49;0,00;964,99;3.889,99;9.662,69;458,37
30.04.2025 11:00;11:00;39.096,24;1.838,11;7.434,19;3.736,19;271,00;3.870,50;19,70;1.017,35;5.366,99;0,00;978,32;3.919,56;10.156,13;488,20
30.04.2025 12:00;12:00;37.839,01;1.840,31;7.522,22;3.687,80;271,00;3.475,50;20,00;997,34;4.738,99;0,00;980,77;3.438,03;10.371,64;495,41
30.04.2025 13:00;13:00;38.468,54;1.842,71;7.805,04;3.675,50;271,00;3.730,80;17,50;983,98;5.132,99;0,00;969,39;3.627,06;9.928,98;483,59
30.04.2025 14:00;14:00;39.089,32;1.894,41;8.132,13;3.592,10;271,00;4.523,70;15,80;970,96;5.715,99;0,00;967,33;3.845,73;8.711,81;448,36
30.04.2025 15:00;15:00;38.623,64;2.137,91;8.307,43;3.653,80;271,00;4.870,00;12,90;963,75;6.018,19;0,00;961,86;3.829,73;7.179,83;417,24
30.04.2025 16:00;16:00;38.690,84;2.261,51;8.440,00;3.777,00;271,00;5.552,73;9,10;971,37;7.003,09;0,00;958,50;3.971,28;5.100,88;374,38
30.04.2025 17:00;17:00;39.131,41;3.740,74;8.527,36;3.794,19;271,00;5.811,70;13,10;990,28;7.658,59;0,00;957,55;4.235,89;2.793,20;337,81
30.04.2025 18:00;18:00;39.187,71;5.319,46;8.518,95;3.829,95;271,00;5.994,70;11,30;1.009,90;7.759,59;0,20;957,40;4.327,56;877,25;310,45
30.04.2025 19:00;19:00;39.585,07;5.933,48;8.566,21;3.868,35;271,00;5.770,70;9,50;1.024,18;8.314,59;0,20;942,42;4.530,91;52,72;300,81
30.04.2025 20:00;20:00;40.382,29;6.009,13;8.768,02;3.862,35;271,00;5.790,70;10,50;1.039,86;8.796,19;0,30;946,72;4.576,97;11,72;298,83
30.04.2025 21:00;21:00;39.585,91;5.923,91;8.805,04;3.822,35;271,00;5.659,70;10,50;1.052,33;8.205,59;0,30;932,60;4.592,78;11,08;298,73
30.04.2025 22:00;22:00;37.824,62;4.653,33;8.837,54;3.814,35;271,00;5.484,70;10,50;1.064,98;8.046,49;0,00;925,40;4.407,83;9,80;298,70
30.04.2025 23:00;23:00;35.997,06;3.832,41;8.834,54;3.788,35;271,00;5.112,50;10,50;1.069,33;7.540,29;0,00;922,58;4.307,38;9,58;298,60
01.05.2025 00:00;00:00;32.719,59;2.386,51;8.993,56;3.587,10;241,00;3.964,50;3,50;1.065,86;7.144,39;0,00;907,64;4.156,64;8,89;260,00
01.05.2025 01:00;01:00;30.832,96;1.507,31;9.001,31;3.553,20;241,00;3.624,50;3,50;1.066,13;6.525,39;0,00;908,63;4.162,74;9,25;230,00
01.05.2025 02:00;02:00;29.457,95;1.507,01;8.873,37;3.558,10;241,00;3.500,50;3,50;1.070,29;5.467,29;0,00;908,37;4.091,07;8,75;228,70
01.05.2025 03:00;03:00;28.655,85;1.256,91;8.817,20;3.574,10;241,00;3.206,60;3,50;1.077,39;5.355,09;0,00;910,19;3.975,33;9,73;228,81
01.05.2025 04:00;04:00;28.063,68;1.155,31;8.746,11;3.464,10;241,00;3.057,50;3,50;1.082,86;5.193,09;0,00;911,65;3.965,67;13,92;228,97
01.05.2025 05:00;05:00;27.671,09;1.155,31;8.727,67;3.477,70;241,00;2.978,50;3,50;1.081,88;4.859,19;0,00;915,48;3.955,14;46,50;229,22
01.05.2025 06:00;06:00;27.496,13;1.155,31;8.694,13;3.481,40;241,00;2.758,42;5,80;1.083,67;4.393,09;0,00;909,89;3.950,26;591,93;231,23
01.05.2025 07:00;07:00;29.278,33;1.156,81;8.731,10;3.469,00;241,00;2.536,50;9,80;1.079,71;4.582,29;0,40;917,86;3.887,52;2.426,60;239,74
01.05.2025 08:00;08:00;32.584,44;1.158,71;8.684,93;3.467,20;241,00;2.586,00;12,60;1.072,03;5.118,09;0,40;936,41;4.072,94;4.983,77;250,36
01.05.2025 09:00;09:00;34.638,91;1.163,51;8.730,80;3.371,80;241,00;2.583,50;16,00;1.060,19;5.012,49;0,30;958,20;4.086,54;7.149,95;264,63
01.05.2025 10:00;10:00;36.133,85;1.164,21;8.693,27;3.507,60;241,00;2.402,50;18,70;1.042,11;5.415,49;0,00;967,96;3.839,46;8.568,73;272,82
01.05.2025 11:00;11:00;36.440,64;904,51;8.651,44;3.305,90;241,00;2.459,50;20,60;1.028,82;5.451,99;0,00;980,54;3.935,91;9.181,85;278,58
01.05.2025 12:00;12:00;35.545,57;907,61;8.629,87;3.235,80;241,00;2.364,50;21,10;1.013,44;4.709,09;0,00;973,99;3.732,43;9.433,59;283,15
01.05.2025 13:00;13:00;35.451,20;904,31;8.610,12;3.233,80;241,00;2.373,50;18,50;1.002,27;4.787,89;0,00;965,23;3.986,72;9.043,76;284,10
01.05.2025 14:00;14:00;35.327,21;994,31;8.447,38;3.232,90;241,00;2.373,50;15,70;989,31;5.605,49;0,00;963,30;4.028,59;8.154,96;280,77
01.05.2025 15:00;15:00;34.208,97;1.495,21;8.397,11;3.227,70;241,00;2.365,50;13,50;983,54;5.597,69;0,00;941,45;3.808,24;6.865,22;272,81
01.05.2025 16:00;16:00;34.054,52;1.594,11;8.379,19;3.235,20;241,00;2.614,50;9,00;986,63;6.646,09;0,00;933,09;3.878,76;5.276,22;260,73
01.05.2025 17:00;17:00;34.120,43;2.079,21;7.983,23;3.404,60;270,00;3.472,50;7,10;1.004,32;7.191,29;0,00;933,89;4.322,27;3.204,12;247,90
01.05.2025 18:00;18:00;34.484,67;3.794,22;7.420,37;3.587,10;270,00;4.129,50;12,30;1.021,09;7.440,49;0,20;932,68;4.537,93;1.102,76;236,03
01.05.2025 19:00;19:00;35.099,91;5.313,82;6.940,12;3.586,60;270,00;4.148,50;10,50;1.034,90;7.954,09;0,20;942,65;4.597,43;70,40;230,70
01.05.2025 20:00;20:00;35.268,45;5.383,30;6.479,01;3.595,60;270,00;4.148,50;10,50;1.049,19;8.373,69;0,30;944,43;4.776,02;9,39;228,52
01.05.2025 21:00;21:00;34.585,12;5.170,28;6.059,78;3.441,50;270,00;4.148,50;10,50;1.061,69;8.474,39;0,30;943,43;4.766,14;10,20;228,41
01.05.2025 22:00;22:00;34.726,21;5.181,88;5.679,00;3.416,90;270,00;4.148,50;10,50;1.069,99;9.199,49;0,00;935,18;4.575,64;10,63;228,50
01.05.2025 23:00;23:00;33.463,56;4.966,41;5.216,99;3.390,70;270,00;4.148,50;10,50;1.074,94;8.618,99;0,00;934,83;4.592,84;10,36;228,50
02.05.2025 00:00;00:00;31.712,69;4.311,43;5.001,18;3.724,60;270,00;4.148,50;7,50;1.084,46;7.398,26;0,00;920,23;4.640,64;6,79;199,10
02.05.2025 01:00;01:00;30.223,23;4.131,07;4.784,52;3.728,60;270,00;4.148,50;7,50;1.088,03;6.363,36;0,00;920,17;4.576,00;6,38;199,10
02.05.2025 02:00;02:00;29.038,57;4.032,57;4.656,51;3.543,60;270,00;4.148,50;7,50;1.092,08;5.718,16;0,00;913,02;4.450,43;7,20;199,00
02.05.2025 03:00;03:00;28.124,92;3.533,46;4.574,58;3.509,60;270,00;4.148,50;7,50;1.098,89;5.552,66;0,00;914,58;4.308,07;7,96;199,12
02.05.2025 04:00;04:00;27.669,55;3.232,60;4.521,61;3.515,60;270,00;4.148,50;7,50;1.101,66;5.424,66;0,00;912,48;4.320,28;15,42;199,24
02.05.2025 05:00;05:00;27.438,70;3.225,80;4.577,74;3.516,60;270,00;4.148,50;7,50;1.103,68;5.036,76;0,00;914,23;4.382,78;55,52;199,59
02.05.2025 06:00;06:00;27.585,30;3.134,28;4.608,65;3.429,50;270,00;4.149,50;9,80;1.103,77;4.709,86;0,40;912,54;4.337,38;715,74;203,88
02.05.2025 07:00;07:00;30.516,76;3.222,60;4.739,43;3.510,50;270,00;4.157,50;13,80;1.098,11;5.163,66;0,30;921,66;4.248,02;2.953,04;218,14
02.05.2025 08:00;08:00;34.221,66;3.347,16;5.037,96;3.551,70;270,00;4.165,50;17,60;1.072,23;5.249,76;0,30;941,20;4.548,09;5.779,97;240,19
02.05.2025 09:00;09:00;36.782,82;3.349,42;5.208,62;3.566,80;270,00;4.173,50;21,00;1.051,38;5.445,76;0,00;955,97;4.554,77;7.922,09;263,51
02.05.2025 10:00;10:00;38.957,93;3.350,05;5.472,99;3.532,30;270,00;4.181,62;23,70;1.034,41;5.832,16;0,00;970,55;4.521,13;9.471,37;297,65
02.05.2025 11:00;11:00;39.482,98;2.796,85;5.810,04;3.595,00;270,00;4.193,85;25,60;1.020,22;5.840,16;0,00;979,02;4.523,75;10.124,07;304,42
02.05.2025 12:00;12:00;37.435,02;2.201,60;6.176,06;3.538,30;270,00;4.194,01;19,10;1.006,34;4.219,56;0,00;962,05;4.261,90;10.278,09;308,01
02.05.2025 13:00;13:00;36.914,06;2.105,60;6.653,92;3.476,90;270,00;3.919,88;16,50;996,06;4.219,56;0,00;971,65;4.171,00;9.807,89;305,10
02.05.2025 14:00;14:00;37.744,92;2.259,90;7.231,74;3.489,00;270,00;4.036,76;13,70;992,21;4.955,16;0,00;969,81;4.275,71;8.956,30;294,63
02.05.2025 15:00;15:00;37.396,81;2.431,00;7.770,57;3.377,70;270,00;3.961,23;11,50;992,55;5.610,56;0,00;968,07;4.194,00;7.530,72;278,91
02.05.2025 16:00;16:00;37.383,70;3.110,90;8.229,25;3.453,90;270,00;4.172,12;7,00;998,84;6.246,76;0,00;957,94;4.425,26;5.252,12;259,61
02.05.2025 17:00;17:00;37.832,06;4.621,24;8.485,09;3.452,90;270,00;4.158,21;11,10;1.006,12;7.076,56;0,00;963,12;4.608,15;2.937,70;241,87
02.05.2025 18:00;18:00;37.671,68;5.082,08;8.548,29;3.494,60;270,00;4.142,50;9,30;1.014,20;8.273,96;0,10;950,19;4.720,39;941,42;224,65
02.05.2025 19:00;19:00;38.677,75;6.388,16;8.562,69;3.444,60;270,00;4.141,50;7,50;1.028,41;8.659,86;0,20;948,27;4.928,13;81,19;217,24
02.05.2025 20:00;20:00;39.046,37;6.412,49;8.472,06;3.425,60;270,00;4.140,57;7,50;1.043,09;9.077,64;0,00;925,69;5.043,92;12,60;215,21
02.05.2025 21:00;21:00;38.729,14;6.399,57;8.256,77;3.432,10;270,00;4.202,88;7,50;1.055,09;8.956,86;0,00;929,16;4.992,87;11,22;215,12
02.05.2025 22:00;22:00;37.011,14;5.383,44;7.912,89;3.494,80;270,00;4.203,47;7,50;1.063,60;8.705,16;0,00;929,90;4.814,55;10,83;215,00
02.05.2025 23:00;23:00;35.608,12;5.075,90;7.357,74;3.398,10;270,00;4.202,50;7,50;1.070,14;8.307,66;0,00;921,09;4.772,66;10,13;214,70
03.05.2025 00:00;00:00;32.940,21;4.156,48;6.781,25;3.499,60;270,00;4.181,50;10,50;1.068,84;7.052,26;0,00;966,37;4.753,53;4,08;195,80
03.05.2025 01:00;01:00;30.835,11;3.451,41;6.313,41;3.422,40;270,00;4.181,50;10,50;1.071,47;6.297,06;0,00;952,52;4.663,98;5,05;195,81
03.05.2025 02:00;02:00;29.743,01;3.255,41;5.897,50;3.539,60;270,00;4.181,50;10,50;1.075,18;5.817,96;0,00;952,52;4.541,57;5,46;195,81
03.05.2025 03:00;03:00;28.803,31;2.822,11;5.640,94;3.364,60;270,00;4.148,67;10,50;1.079,22;5.627,66;0,00;958,66;4.678,46;6,66;195,83
03.05.2025 04:00;04:00;28.193,96;2.504,90;5.378,82;3.436,60;270,00;4.098,50;10,50;1.086,36;5.556,16;0,00;958,26;4.681,42;16,46;195,98
03.05.2025 05:00;05:00;27.686,81;2.502,90;5.183,74;3.404,60;270,00;4.098,50;10,50;1.087,52;5.246,96;0,00;956,89;4.651,32;77,36;196,52
03.05.2025 06:00;06:00;27.172,22;2.398,61;5.128,06;3.348,90;270,00;3.853,50;11,20;1.090,68;4.665,66;0,00;952,30;4.421,03;830,45;201,83
03.05.2025 07:00;07:00;28.281,44;2.168,41;4.912,85;3.257,10;270,00;3.263,50;6,70;1.088,13;4.973,06;0,00;953,32;4.131,41;3.037,51;219,45
03.05.2025 08:00;08:00;31.569,08;2.126,51;4.560,97;3.363,50;270,00;3.337,50;17,60;1.078,18;5.089,06;0,00;969,13;4.634,68;5.878,23;243,72
03.05.2025 09:00;09:00;33.247,38;2.125,01;4.312,91;3.342,10;270,00;2.929,50;13,80;1.063,36;4.980,06;0,00;975,46;4.625,20;8.342,81;267,17
03.05.2025 10:00;10:00;34.261,89;2.126,93;4.118,33;3.147,80;270,00;2.384,50;15,30;1.043,80;5.403,66;0,00;986,44;4.283,23;10.183,02;298,88
03.05.2025 11:00;11:00;34.893,19;2.121,27;4.010,50;3.151,50;270,00;2.276,50;16,80;1.031,68;5.217,36;0,00;995,56;4.490,65;10.989,74;321,63
03.05.2025 12:00;12:00;34.240,59;2.122,71;3.919,12;3.054,20;270,00;2.286,50;17,20;1.016,69;4.486,36;0,00;1.004,21;4.366,82;11.372,03;324,75
03.05.2025 13:00;13:00;34.559,73;2.127,31;3.839,35;3.085,40;270,00;2.509,36;16,40;1.003,47;4.835,86;0,00;1.002,11;4.440,69;11.106,85;322,93
03.05.2025 14:00;14:00;33.406,08;2.402,36;3.875,19;3.086,40;270,00;2.162,50;14,40;993,16;4.921,56;0,00;994,92;4.154,47;10.229,15;301,97
03.05.2025 15:00;15:00;32.927,96;2.736,91;3.919,86;3.108,50;270,00;2.449,50;12,50;985,59;5.477,06;0,00;979,45;4.054,29;8.647,78;286,52
03.05.2025 16:00;16:00;33.207,90;2.838,21;3.999,90;3.148,50;270,00;3.064,93;8,30;983,38;6.873,06;0,00;981,10;4.374,95;6.400,80;264,77
03.05.2025 17:00;17:00;33.726,30;4.221,96;3.908,77;3.431,30;270,00;3.996,50;13,10;985,77;7.410,86;0,00;983,04;4.704,34;3.557,28;243,38
03.05.2025 18:00;18:00;34.341,82;6.440,26;3.536,18;3.443,50;270,00;4.457,50;11,30;998,29;7.946,46;0,00;976,82;4.850,30;1.187,29;223,92
03.05.2025 19:00;19:00;34.505,76;6.927,92;3.266,83;3.439,60;270,00;4.580,50;10,50;1.011,33;8.780,66;0,00;968,92;4.928,92;107,20;213,38
03.05.2025 20:00;20:00;35.243,89;7.076,78;3.074,76;3.482,60;270,00;4.579,50;10,50;1.024,03;9.568,16;0,00;966,44;4.970,95;9,32;210,85
03.05.2025 21:00;21:00;34.538,01;7.087,82;2.778,86;3.471,60;270,00;4.579,50;10,50;1.036,07;9.136,86;0,00;964,38;4.982,70;8,87;210,85
03.05.2025 22:00;22:00;34.094,49;7.049,58;2.473,39;3.444,60;270,00;4.580,70;10,50;1.049,95;9.104,26;0,00;963,43;4.922,98;14,29;210,81
03.05.2025 23:00;23:00;33.297,09;7.060,68;2.176,01;3.458,60;270,00;4.581,50;10,50;1.060,39;8.662,06;0,00;965,38;4.835,44;5,73;210,80
04.05.2025 00:00;00:00;30.661,68;5.727,18;1.876,71;3.350,60;270,00;4.712,50;10,70;1.071,34;7.644,96;0,00;956,52;4.824,60;7,36;209,21
04.05.2025 01:00;01:00;29.373,75;5.595,26;1.671,40;3.285,60;270,00;4.712,50;10,70;1.075,48;6.879,46;0,00;953,81;4.703,57;6,86;209,11
04.05.2025 02:00;02:00;27.963,26;5.288,32;1.442,05;3.369,90;270,00;4.714,50;10,70;1.081,49;5.979,76;0,00;962,16;4.627,58;7,49;209,31
04.05.2025 03:00;03:00;26.730,21;4.474,94;1.356,22;3.181,60;270,00;4.713,07;10,70;1.088,82;5.906,26;0,00;955,67;4.555,15;8,35;209,43
04.05.2025 04:00;04:00;26.459,04;4.091,08;1.242,11;3.171,60;270,00;4.714,11;10,70;1.094,26;6.028,06;0,00;952,92;4.659,46;15,19;209,55
