Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
13.08.2025 17:00;17:00;53.034,67;14.162,57;8.273,30;4.525,19;276,00;9.432,00;30,90;654,39;6.958,58;0,00;961,44;1.019,27;6.383,58;357,45
13.08.2025 18:00;18:00;51.436,56;14.803,13;8.153,11;4.516,30;276,00;9.412,00;9,90;673,10;8.865,18;0,00;949,12;1.210,88;2.252,37;315,47
13.08.2025 19:00;19:00;50.362,24;14.890,61;8.183,91;4.503,80;276,00;9.407,00;5,30;695,83;9.583,68;0,00;940,21;1.331,20;251,32;293,38
13.08.2025 20:00;20:00;50.646,53;14.977,45;8.190,42;4.504,60;276,00;9.406,00;5,30;719,54;9.904,88;0,00;936,97;1.403,96;30,23;291,18
13.08.2025 21:00;21:00;50.119,94;14.962,29;8.128,38;4.517,60;276,00;9.421,00;5,30;750,33;9.481,68;0,00;931,46;1.327,71;27,13;291,06
13.08.2025 22:00;22:00;49.601,45;15.028,37;7.872,24;4.502,60;276,00;9.421,00;5,30;768,79;9.216,28;0,00;938,54;1.256,10;23,60;292,63
13.08.2025 23:00;23:00;47.646,18;14.954,17;7.497,57;4.282,60;276,00;9.421,00;5,30;788,74;8.073,78;0,00;930,44;1.101,10;22,40;293,08
14.08.2025 00:00;00:00;45.001,28;14.630,67;7.241,60;4.102,60;276,00;9.420,00;5,30;828,74;6.259,28;0,00;928,49;985,26;23,96;299,38
14.08.2025 01:00;01:00;43.337,23;14.549,95;6.961,17;4.152,60;276,00;9.420,00;5,30;845,23;5.004,28;0,00;921,85;877,74;23,73;299,38
14.08.2025 02:00;02:00;42.026,01;14.140,39;6.763,15;4.204,60;276,00;9.420,00;5,30;862,14;4.306,28;0,00;917,95;808,01;22,82;299,37
14.08.2025 03:00;03:00;40.449,77;13.527,08;6.686,57;4.255,60;276,00;9.420,00;5,30;873,88;3.392,88;0,00;915,93;769,87;27,27;299,39
14.08.2025 04:00;04:00;39.417,17;12.680,21;6.626,16;4.327,60;276,00;9.420,00;5,30;887,34;3.198,88;0,00;928,49;737,92;29,78;299,49
14.08.2025 05:00;05:00;38.773,61;12.139,54;6.605,23;4.527,60;276,00;9.420,00;5,30;893,55;2.876,08;0,00;925,85;721,98;82,60;299,88
14.08.2025 06:00;06:00;37.719,15;11.676,44;6.570,20;4.529,00;276,00;9.421,00;6,50;897,97;1.389,88;0,00;927,83;742,27;969,59;312,47
14.08.2025 07:00;07:00;40.380,86;10.824,02;6.506,84;4.537,80;276,00;9.443,00;14,60;885,98;1.368,78;0,00;944,76;714,58;4.504,58;359,92
14.08.2025 08:00;08:00;46.247,28;11.537,58;6.472,78;4.557,10;276,00;9.457,00;23,60;864,32;2.057,38;0,00;977,13;852,10;8.757,46;414,83
14.08.2025 09:00;09:00;49.516,35;11.451,06;6.335,24;4.569,69;276,00;9.471,00;29,30;827,70;1.795,08;0,00;1.001,42;884,63;12.404,06;471,17
14.08.2025 10:00;10:00;51.327,94;11.087,71;6.150,70;4.591,19;276,00;9.474,00;30,00;795,53;1.602,08;0,00;1.024,80;802,91;14.982,14;510,88
14.08.2025 11:00;11:00;52.392,48;10.956,21;6.117,88;4.566,04;276,00;9.481,00;30,40;765,59;1.612,08;0,00;1.034,82;727,98;16.290,31;534,17
14.08.2025 12:00;12:00;51.595,72;9.728,92;6.182,18;4.575,29;276,00;9.482,00;30,30;738,37;1.419,98;0,00;1.032,01;652,32;16.930,11;548,24
14.08.2025 13:00;13:00;53.022,44;11.067,56;6.386,67;4.576,78;276,00;9.482,00;30,00;712,68;1.521,98;0,00;1.027,29;734,86;16.658,28;548,34
14.08.2025 14:00;14:00;54.865,63;11.123,55;6.602,11;4.569,60;276,00;9.480,00;29,20;690,68;4.228,98;0,00;1.006,32;723,31;15.606,69;529,19
14.08.2025 15:00;15:00;54.304,55;11.466,47;6.758,32;4.488,50;276,00;9.463,00;27,80;679,86;5.270,78;0,00;1.006,36;747,44;13.624,97;495,05
14.08.2025 16:00;16:00;53.639,90;12.875,58;6.889,90;4.238,00;276,00;9.455,00;26,20;673,53;6.309,18;0,00;987,14;896,43;10.569,47;443,47
14.08.2025 17:00;17:00;52.186,59;13.939,04;7.032,69;4.211,10;276,00;9.432,00;18,90;679,39;7.678,98;0,00;968,61;1.117,43;6.459,25;373,20
14.08.2025 18:00;18:00;50.183,72;14.422,42;7.038,67;4.192,20;276,00;9.407,00;9,90;696,60;9.284,18;0,00;954,54;1.295,61;2.282,68;323,92
14.08.2025 19:00;19:00;48.541,15;14.510,22;6.930,68;4.219,80;276,00;9.406,00;5,30;719,43;9.555,88;0,00;946,79;1.392,60;276,19;302,26
14.08.2025 20:00;20:00;49.299,20;14.758,27;7.052,49;4.272,35;276,00;9.405,00;5,30;747,54;9.972,98;0,00;941,54;1.535,72;31,88;300,13
14.08.2025 21:00;21:00;48.956,09;14.672,13;7.030,68;4.361,60;276,00;9.405,00;5,30;775,63;9.690,58;0,00;941,70;1.465,60;31,91;299,96
14.08.2025 22:00;22:00;47.898,30;14.742,04;6.831,38;4.286,60;276,00;9.405,00;5,30;797,29;9.003,16;0,00;946,23;1.279,05;26,37;299,88
14.08.2025 23:00;23:00;46.829,91;14.799,98;6.595,69;4.295,60;276,00;9.405,00;5,30;818,24;8.233,98;0,00;944,93;1.129,58;25,85;299,76
15.08.2025 00:00;00:00;44.373,73;14.624,57;6.357,45;4.321,60;276,00;9.388,00;5,30;839,34;6.269,72;0,00;933,45;1.033,17;24,81;300,32
15.08.2025 01:00;01:00;42.814,19;14.490,18;6.283,73;4.326,60;276,00;9.388,00;5,30;854,21;4.949,42;0,00;919,00;995,82;25,59;300,34
15.08.2025 02:00;02:00;41.695,02;14.430,38;6.149,97;4.355,30;276,00;9.388,00;5,30;868,28;4.177,42;0,00;907,38;812,25;24,63;300,11
15.08.2025 03:00;03:00;40.346,01;13.795,70;6.046,50;4.423,10;276,00;9.407,00;5,30;884,12;3.470,62;0,00;907,06;803,13;28,35;299,13
15.08.2025 04:00;04:00;39.370,00;13.079,99;6.188,48;4.375,10;276,00;9.407,00;5,30;892,06;3.121,62;0,00;923,16;771,54;31,54;298,21
15.08.2025 05:00;05:00;38.648,10;12.436,47;6.268,23;4.342,10;276,00;9.407,00;5,30;902,19;2.943,62;0,00;915,61;773,92;79,08;298,58
15.08.2025 06:00;06:00;37.413,01;11.672,88;6.403,68;4.357,39;276,00;9.408,00;6,50;907,64;1.523,42;0,00;921,58;680,86;945,30;309,76
15.08.2025 07:00;07:00;39.563,96;10.509,68;6.628,35;4.350,79;276,00;9.427,00;14,50;902,46;1.346,12;0,00;936,93;649,78;4.169,94;352,41
15.08.2025 08:00;08:00;44.832,93;10.272,46;6.903,22;4.455,40;276,00;9.441,00;23,60;882,69;2.024,52;0,00;966,47;787,31;8.398,90;401,36
15.08.2025 09:00;09:00;47.961,21;10.150,53;7.021,10;4.383,40;276,00;9.455,00;29,50;850,45;1.607,68;0,00;989,93;800,61;11.945,85;451,16
15.08.2025 10:00;10:00;50.646,29;9.764,15;7.170,10;4.450,30;276,00;9.458,00;30,60;821,04;1.870,48;0,00;1.020,57;887,99;14.408,80;488,26
15.08.2025 11:00;11:00;51.542,74;9.078,55;7.406,31;4.340,75;276,00;9.464,00;30,60;789,20;1.922,08;0,00;1.029,83;871,30;15.825,36;508,76
15.08.2025 12:00;12:00;50.268,76;7.664,37;7.669,15;4.202,95;276,00;9.465,00;21,50;758,31;1.561,08;0,00;1.027,48;701,55;16.401,63;519,74
15.08.2025 13:00;13:00;50.479,73;7.695,31;8.033,27;4.228,89;276,00;9.464,00;29,80;731,17;1.573,54;0,00;1.022,99;743,40;16.160,93;520,43
15.08.2025 14:00;14:00;53.070,02;8.459,70;8.324,87;4.216,91;276,00;9.463,00;28,80;712,64;4.148,08;0,00;1.015,58;795,17;15.128,40;500,87
15.08.2025 15:00;15:00;53.561,50;9.345,35;8.620,46;4.279,90;276,00;9.461,00;32,70;703,41;5.194,08;0,00;1.007,58;863,68;13.307,67;469,67
15.08.2025 16:00;16:00;52.479,80;10.621,90;8.846,79;3.812,40;276,00;9.409,00;26,20;701,42;6.076,38;0,00;989,07;956,53;10.339,68;424,43
15.08.2025 17:00;17:00;51.233,49;12.452,97;9.059,34;3.613,50;276,00;9.098,00;18,90;709,20;7.298,22;0,00;969,69;988,61;6.386,94;362,12
15.08.2025 18:00;18:00;49.608,33;12.908,61;9.177,92;3.573,50;276,00;9.086,00;9,90;723,58;9.162,72;0,00;947,40;1.187,63;2.235,53;319,54
15.08.2025 19:00;19:00;48.996,12;13.023,00;9.355,52;3.561,50;276,00;9.110,00;5,30;740,80;10.054,22;0,00;938,21;1.389,10;241,98;300,49
15.08.2025 20:00;20:00;49.380,09;13.298,15;9.351,53;3.575,50;276,00;9.094,00;5,30;765,85;10.217,62;0,00;944,72;1.523,02;29,77;298,63
15.08.2025 21:00;21:00;48.542,81;13.030,07;9.426,22;3.635,50;276,00;9.109,00;5,30;790,78;9.624,92;0,00;909,31;1.409,06;28,02;298,63
15.08.2025 22:00;22:00;46.667,64;12.834,49;9.507,78;3.712,50;276,00;9.124,00;5,30;815,64;8.017,32;0,00;943,86;1.106,36;25,79;298,60
15.08.2025 23:00;23:00;45.739,93;12.813,04;9.320,82;3.726,50;276,00;9.109,00;5,30;834,46;7.382,32;0,00;914,36;1.035,11;24,48;298,54
16.08.2025 00:00;00:00;44.476,65;12.154,85;9.205,76;4.103,60;276,00;9.108,00;5,30;852,03;6.486,12;0,00;874,56;1.089,37;22,93;298,13
16.08.2025 01:00;01:00;42.564,66;11.516,85;9.158,11;4.109,60;276,00;9.108,00;5,30;864,18;5.238,82;0,00;887,44;1.085,81;26,34;288,21
16.08.2025 02:00;02:00;40.705,34;11.072,45;9.032,13;4.111,60;276,00;9.108,00;5,30;876,49;4.048,72;0,00;883,84;967,48;25,11;298,22
16.08.2025 03:00;03:00;38.560,48;10.046,95;9.041,87;4.112,60;276,00;9.108,00;5,30;887,06;3.013,32;0,00;877,38;868,73;25,15;298,12
16.08.2025 04:00;04:00;36.798,18;8.888,25;9.083,83;3.753,60;276,00;9.108,00;5,30;898,46;2.844,42;0,00;867,73;746,04;28,55;298,00
16.08.2025 05:00;05:00;36.263,36;8.650,25;8.982,99;3.759,60;276,00;9.108,00;5,30;906,38;2.596,32;0,00;885,50;717,90;76,77;298,35
16.08.2025 06:00;06:00;35.248,08;7.948,25;8.974,75;3.730,70;276,00;9.109,00;6,50;912,24;1.466,32;0,00;898,08;695,08;921,39;309,77
16.08.2025 07:00;07:00;36.779,01;5.687,15;8.922,20;3.881,69;276,00;8.936,20;16,10;911,46;1.850,32;0,00;916,95;820,18;4.207,34;353,42
16.08.2025 08:00;08:00;40.492,14;4.833,54;8.678,20;3.897,30;276,00;8.935,20;25,50;892,69;2.135,72;0,00;946,85;926,53;8.536,05;408,56
16.08.2025 09:00;09:00;43.585,17;4.510,12;8.566,99;3.923,60;276,00;8.942,20;20,70;866,11;2.052,72;0,00;975,74;818,04;12.179,56;453,39
16.08.2025 10:00;10:00;45.309,27;4.336,88;8.423,35;3.772,00;276,00;8.623,20;21,20;835,22;2.129,72;0,00;988,60;659,84;14.741,22;502,04
16.08.2025 11:00;11:00;46.360,46;4.275,22;8.379,81;3.826,50;276,00;8.289,20;22,00;803,08;2.199,72;0,00;998,37;688,82;16.076,24;525,50
16.08.2025 12:00;12:00;46.669,55;4.277,15;8.398,16;4.284,20;276,00;7.885,30;21,70;769,04;1.984,72;0,00;1.003,89;615,69;16.615,50;538,20
16.08.2025 13:00;13:00;46.790,26;4.144,31;8.742,49;4.264,39;276,00;7.929,10;21,40;738,96;1.987,72;0,00;995,52;776,53;16.373,87;539,97
16.08.2025 14:00;14:00;48.293,92;4.368,86;8.858,78;4.231,60;276,00;7.465,22;20,50;717,67;4.635,72;0,00;983,45;699,94;15.514,07;522,11
16.08.2025 15:00;15:00;47.778,21;4.677,23;8.953,70;4.315,40;276,00;8.176,82;19,60;705,45;4.884,72;0,00;970,91;692,85;13.615,30;490,23
16.08.2025 16:00;16:00;47.226,40;5.232,62;9.090,72;4.585,40;276,00;8.745,20;16,60;703,77;5.844,42;0,00;957,81;755,64;10.576,79;441,43
16.08.2025 17:00;17:00;47.065,90;8.083,06;9.129,56;4.619,60;276,00;8.942,20;18,80;712,64;6.511,42;0,00;940,93;953,80;6.516,28;361,61
16.08.2025 18:00;18:00;47.132,81;11.526,38;9.088,50;4.390,50;276,00;9.110,00;10,20;730,88;7.294,02;0,00;924,55;1.212,49;2.246,11;323,18
16.08.2025 19:00;19:00;46.517,50;11.605,26;9.118,76;4.418,70;276,00;9.109,00;5,30;751,75;8.407,52;0,00;915,02;1.345,87;263,24;301,08
16.08.2025 20:00;20:00;46.784,07;11.673,75;9.086,25;4.431,60;276,00;9.108,00;5,30;776,63;8.758,72;0,00;919,87;1.417,20;32,26;298,49
16.08.2025 21:00;21:00;46.229,31;11.668,85;8.812,26;4.450,60;276,00;9.108,00;5,30;805,53;8.518,22;0,00;921,09;1.334,04;31,16;298,26
16.08.2025 22:00;22:00;45.322,04;11.656,85;8.339,64;4.432,35;276,00;9.108,00;5,30;827,80;8.177,82;0,00;918,51;1.252,80;28,75;298,22
16.08.2025 23:00;23:00;44.303,78;11.779,85;7.783,82;4.535,35;276,00;9.108,00;5,30;845,97;7.641,82;0,00;917,60;1.086,49;25,51;298,07
17.08.2025 00:00;00:00;41.592,34;12.047,46;7.173,25;4.463,35;276,00;9.099,00;6,30;862,73;5.516,47;0,00;911,33;954,71;28,67;253,07
17.08.2025 01:00;01:00;40.136,41;12.070,58;6.552,11;4.519,60;276,00;9.119,00;6,30;874,48;4.617,47;0,00;921,91;942,00;28,95;208,01
17.08.2025 02:00;02:00;38.690,24;11.818,07;6.078,03;4.669,60;276,00;9.119,00;6,30;888,19;3.804,77;0,00;921,58;872,36;28,61;207,73
17.08.2025 03:00;03:00;37.199,24;11.430,69;5.717,60;4.761,60;276,00;9.119,00;6,30;899,96;3.091,12;0,00;918,59;740,58;30,06;207,74
17.08.2025 04:00;04:00;35.658,51;10.115,01;5.542,62;4.803,60;276,00;9.119,00;6,30;909,16;2.927,07;0,00;918,31;798,38;35,40;207,66
17.08.2025 05:00;05:00;34.801,16;9.629,63;5.423,61;4.809,60;276,00;9.119,00;6,30;912,88;2.593,27;0,00;921,64;817,18;84,04;208,01
17.08.2025 06:00;06:00;33.940,34;9.130,02;5.224,96;4.809,90;276,00;9.119,00;6,50;916,14;1.609,67;0,00;926,12;789,21;913,28;219,54
17.08.2025 07:00;07:00;34.108,01;6.390,89;5.040,86;4.792,80;276,00;8.896,00;17,10;912,16;1.541,62;0,00;943,51;704,86;4.325,31;266,90
17.08.2025 08:00;08:00;36.388,40;4.100,45;4.830,96;4.600,59;241,00;7.879,40;16,90;894,29;2.877,77;0,00;960,72;667,89;8.992,72;325,71
17.08.2025 09:00;09:00;38.180,24;3.630,23;4.785,87;4.558,50;241,00;6.283,10;20,90;867,61;2.928,97;0,00;996,16;658,51;12.825,14;384,25
17.08.2025 10:00;10:00;40.136,29;3.756,83;4.616,47;4.543,40;241,00;5.633,00;21,40;840,02;2.908,97;0,00;1.008,21;677,52;15.464,11;425,36
17.08.2025 11:00;11:00;41.320,85;3.610,35;4.548,62;4.514,79;241,00;5.562,00;21,90;807,58;3.030,92;0,00;1.010,03;720,74;16.804,52;448,40
17.08.2025 12:00;12:00;41.890,56;3.309,58;4.609,59;4.607,90;241,00;6.090,00;21,40;775,94;2.816,97;0,00;1.009,73;679,30;17.269,60;459,55
17.08.2025 13:00;13:00;42.374,86;3.314,61;4.783,58;4.612,79;241,00;6.500,19;21,60;753,06;2.840,87;0,00;1.016,87;778,91;17.057,82;453,56
17.08.2025 14:00;14:00;43.142,01;3.641,79;4.927,37;4.597,90;122,00;6.732,00;20,70;733,27;4.270,47;0,00;1.014,64;737,92;15.904,86;439,09
17.08.2025 15:00;15:00;43.143,36;3.930,45;5.097,27;4.622,00;142,00;8.099,30;19,60;724,55;4.522,52;0,00;1.002,52;666,50;13.906,86;409,79
17.08.2025 16:00;16:00;42.927,36;5.441,50;5.168,90;4.648,00;262,00;8.915,50;26,60;718,97;4.953,77;0,00;984,89;677,62;10.770,71;358,90
17.08.2025 17:00;17:00;42.519,94;8.723,21;5.008,44;4.741,00;276,00;8.895,50;19,80;725,74;5.519,37;0,00;968,72;805,87;6.551,74;284,55
17.08.2025 18:00;18:00;41.032,54;11.830,42;4.643,22;4.655,70;276,00;9.121,00;11,20;743,48;5.380,27;0,00;953,95;1.015,49;2.169,35;232,46
17.08.2025 19:00;19:00;40.725,97;12.256,97;4.324,97;4.677,50;276,00;9.119,00;6,30;760,45;6.759,62;0,00;945,64;1.152,14;236,80;210,58
17.08.2025 20:00;20:00;42.428,13;13.117,19;3.917,90;4.691,50;276,00;9.119,00;6,30;788,13;8.036,37;0,00;947,43;1.290,24;29,93;208,14
17.08.2025 21:00;21:00;41.743,66;13.482,86;3.473,33;4.482,50;276,00;9.119,00;6,30;815,93;7.714,67;0,00;946,58;1.188,86;29,71;207,92
17.08.2025 22:00;22:00;41.517,35;14.065,94;2.949,83;4.428,50;276,00;9.119,00;6,30;834,80;7.585,87;0,00;944,46;1.069,68;28,85;208,12
17.08.2025 23:00;23:00;40.939,01;14.307,07;2.412,95;4.716,50;276,00;9.119,00;6,30;852,37;7.025,72;0,00;944,47;1.042,79;27,78;208,06
18.08.2025 00:00;00:00;39.283,98;13.672,89;1.959,02;4.802,25;276,00;9.134,00;6,00;871,03;6.507,97;0,00;893,21;876,45;32,79;252,37
18.08.2025 01:00;01:00;37.845,06;13.600,75;1.716,14;4.862,50;276,00;9.134,00;6,00;884,88;5.222,77;0,00;884,53;937,60;32,78;287,11
18.08.2025 02:00;02:00;36.846,78;13.617,98;1.528,21;5.042,50;276,00;9.134,00;6,00;895,79;4.185,57;0,00;884,45;950,13;29,05;297,10
18.08.2025 03:00;03:00;35.981,81;13.649,77;1.373,48;5.059,50;276,00;9.134,00;6,00;908,16;3.476,47;0,00;881,20;888,11;32,00;297,12
18.08.2025 04:00;04:00;35.229,17;13.478,08;1.231,37;5.061,50;276,00;9.134,00;6,00;902,96;3.130,47;0,00;881,33;787,57;42,75;297,14
18.08.2025 05:00;05:00;34.796,93;13.325,72;1.199,19;5.117,50;276,00;9.134,00;6,00;877,08;2.895,17;0,00;885,27;697,79;85,74;297,47
18.08.2025 06:00;06:00;34.258,36;12.897,01;1.229,80;5.167,90;276,00;9.134,00;7,90;877,94;1.928,17;0,00;886,07;670,61;875,01;307,95
18.08.2025 07:00;07:00;36.983,87;12.180,45;1.266,29;5.216,70;276,00;9.021,00;17,10;871,36;2.068,17;0,00;905,28;681,38;4.128,90;351,24
18.08.2025 08:00;08:00;42.907,67;12.771,77;1.339,81;5.140,19;276,00;9.025,00;26,70;853,89;2.787,77;0,00;938,21;919,19;8.426,18;402,96
18.08.2025 09:00;09:00;46.630,77;12.689,81;1.495,74;5.108,00;276,00;9.059,00;29,70;830,21;2.849,07;0,00;963,83;928,33;11.956,14;444,94
18.08.2025 10:00;10:00;48.751,27;12.311,75;1.660,93;5.079,80;276,00;9.122,00;32,30;803,72;2.572,37;0,00;978,53;929,63;14.491,63;492,61
18.08.2025 11:00;11:00;49.758,33;12.124,15;1.916,68;5.110,30;276,00;9.168,00;32,30;774,78;2.296,37;0,00;994,98;750,79;15.799,73;514,25
18.08.2025 12:00;12:00;49.099,10;11.166,86;2.228,87;5.065,39;276,00;9.169,00;32,70;742,64;1.876,37;0,00;987,55;667,21;16.360,16;526,35
18.08.2025 13:00;13:00;50.567,61;12.006,98;2.591,93;5.038,20;276,00;9.169,00;31,80;721,06;2.409,37;0,00;978,89;725,18;16.099,14;520,06
18.08.2025 14:00;14:00;52.122,16;11.959,24;3.062,17;5.026,30;276,00;9.168,00;31,20;700,97;4.563,17;0,00;971,70;738,45;15.123,23;501,73
18.08.2025 15:00;15:00;52.281,45;12.677,39;3.420,83;4.927,70;276,00;9.124,00;29,80;689,15;5.657,17;0,00;964,69;853,37;13.191,45;469,90
18.08.2025 16:00;16:00;51.692,21;14.196,05;3.612,52;4.925,71;276,00;9.116,00;27,70;684,27;6.375,87;0,00;947,39;919,68;10.187,42;423,60
18.08.2025 17:00;17:00;49.450,56;13.961,17;3.618,09;5.017,70;276,00;9.095,00;20,80;691,54;8.260,27;0,00;930,62;1.065,70;6.160,91;352,76
18.08.2025 18:00;18:00;47.803,08;14.329,12;3.514,08;4.991,90;276,00;9.136,00;11,50;708,88;10.292,47;0,00;906,34;1.274,96;2.043,84;317,99
18.08.2025 19:00;19:00;47.350,59;14.581,68;3.499,90;5.003,60;276,00;9.134,00;6,00;725,95;11.373,47;0,00;899,92;1.332,93;217,38;299,76
18.08.2025 20:00;20:00;48.062,83;14.653,48;3.481,65;5.022,30;276,00;9.134,00;6,00;747,53;12.047,37;0,00;904,45;1.459,77;33,04;297,24
18.08.2025 21:00;21:00;47.386,71;14.801,60;3.546,30;5.070,60;276,00;9.119,00;6,00;773,03;11.195,47;0,00;900,44;1.369,90;31,12;297,25
18.08.2025 22:00;22:00;46.365,58;14.893,81;3.527,26;5.075,60;276,00;9.119,00;6,00;793,90;10.195,07;0,00;897,50;1.254,06;30,18;297,20
18.08.2025 23:00;23:00;45.142,45;14.951,14;3.576,82;5.083,00;276,00;9.080,00;6,00;810,77;8.958,77;0,00;894,46;1.183,11;25,21;297,17
19.08.2025 00:00;00:00;42.926,91;14.584,61;3.551,62;5.228,60;276,00;9.141,00;6,30;829,89;7.000,57;0,00;873,60;1.116,48;21,07;297,17
19.08.2025 01:00;01:00;41.292,21;14.209,20;3.691,48;5.249,60;276,00;9.141,00;6,30;842,29;5.577,17;0,00;883,74;1.106,82;21,45;287,16
19.08.2025 02:00;02:00;40.201,25;13.910,40;3.908,37;5.269,60;276,00;9.141,00;6,30;852,93;4.656,97;0,00;881,55;979,64;21,34;297,15
19.08.2025 03:00;03:00;38.882,93;13.523,71;4.284,80;5.322,60;276,00;9.141,12;6,30;862,95;3.459,17;0,00;887,37;799,48;22,25;297,18
19.08.2025 04:00;04:00;38.295,48;12.901,48;4.770,42;5.263,60;276,00;9.141,00;6,30;875,82;3.067,47;0,00;899,52;767,23;29,34;297,30
19.08.2025 05:00;05:00;37.777,39;12.426,38;5.065,86;5.269,60;276,00;9.055,00;6,30;886,55;2.814,57;0,00;902,64;698,18;78,65;297,66
19.08.2025 06:00;06:00;37.147,98;11.795,38;5.305,20;5.270,60;276,00;9.055,00;7,20;889,25;1.817,27;0,00;903,01;662,63;858,58;307,86
19.08.2025 07:00;07:00;39.394,31;10.737,95;5.390,95;5.298,80;276,00;9.048,00;16,50;882,91;1.826,27;0,00;926,96;644,12;3.996,08;349,77
19.08.2025 08:00;08:00;44.945,33;11.102,08;5.159,05;5.300,79;276,00;9.062,00;26,00;863,99;2.563,17;0,00;956,77;901,67;8.331,52;402,29
19.08.2025 09:00;09:00;48.339,56;10.949,38;5.225,76;5.308,10;276,00;9.072,92;29,00;838,15;2.464,17;0,00;961,28;815,09;11.954,08;445,63
19.08.2025 10:00;10:00;50.146,26;10.154,12;5.267,72;5.295,50;276,00;9.077,31;31,60;810,14;2.412,87;0,00;987,37;759,38;14.578,65;495,60
19.08.2025 11:00;11:00;50.841,45;9.314,44;5.367,64;5.346,28;276,00;9.184,00;31,70;779,85;2.339,07;0,00;1.008,16;681,46;15.994,41;518,44
19.08.2025 12:00;12:00;50.115,60;8.720,05;5.500,23;5.314,50;276,00;9.041,00;32,00;749,97;1.786,17;0,00;1.003,89;595,73;16.564,53;531,53
19.08.2025 13:00;13:00;50.828,29;9.399,24;5.942,47;5.302,50;276,00;9.041,94;31,10;729,16;1.786,07;0,00;998,52;660,56;16.231,61;429,12
19.08.2025 14:00;14:00;52.593,44;9.222,75;6.360,86;5.355,79;276,00;9.184,90;30,60;713,13;4.328,77;0,00;997,48;628,85;15.085,48;408,83
19.08.2025 15:00;15:00;52.011,64;9.955,58;6.691,98;5.339,80;276,00;9.168,00;29,20;701,51;4.776,17;0,00;983,46;690,99;13.022,87;376,08
19.08.2025 16:00;16:00;51.921,91;11.928,64;7.031,21;5.322,50;276,00;9.160,00;27,00;702,89;5.490,37;0,00;970,93;710,59;9.881,38;420,40
19.08.2025 17:00;17:00;50.561,80;13.098,73;7.145,71;5.160,69;276,00;9.140,00;20,20;705,90;6.819,87;0,00;957,21;973,37;5.913,93;350,19
19.08.2025 18:00;18:00;49.114,04;14.052,25;7.370,72;5.127,60;276,00;9.142,00;10,80;720,27;8.031,27;0,00;941,13;1.222,61;1.901,58;317,81
19.08.2025 19:00;19:00;48.550,76;13.961,12;7.467,46;4.991,70;276,00;9.141,00;6,30;738,46;9.231,47;0,00;930,40;1.312,52;194,66;299,67
19.08.2025 20:00;20:00;49.902,00;14.638,60;7.474,59;4.980,40;276,00;9.141,00;6,30;760,43;9.970,27;0,00;927,48;1.402,47;26,41;298,05
19.08.2025 21:00;21:00;49.311,16;14.531,48;7.530,51;5.018,60;276,00;9.141,00;6,30;781,19;9.501,67;0,00;925,07;1.276,79;24,56;297,99
19.08.2025 22:00;22:00;48.176,08;14.359,57;7.418,14;5.015,59;276,00;9.141,00;6,30;799,37;8.741,07;0,00;921,61;1.177,44;20,55;299,44
19.08.2025 23:00;23:00;46.528,60;13.886,66;7.270,88;5.026,60;276,00;9.141,00;6,30;814,65;7.839,07;0,00;920,92;1.026,56;20,04;299,92
20.08.2025 00:00;00:00;43.612,03;13.066,41;6.941,45;4.715,60;264,00;9.133,00;6,30;831,19;6.486,87;0,00;902,48;942,19;17,80;304,74
20.08.2025 01:00;01:00;41.434,52;12.481,88;6.645,60;4.726,60;264,00;9.133,00;6,30;842,51;5.248,67;0,00;910,52;871,96;18,75;284,73
20.08.2025 02:00;02:00;39.943,78;12.401,51;6.333,13;4.757,00;276,00;9.133,00;6,30;855,42;4.186,77;0,00;908,35;775,01;17,47;293,82
20.08.2025 03:00;03:00;38.837,78;12.115,50;6.244,37;4.739,60;276,00;9.133,00;6,30;862,98;3.543,07;0,00;905,48;697,83;19,90;293,75
20.08.2025 04:00;04:00;37.948,15;11.584,03;6.102,97;4.740,60;276,00;9.133,00;6,30;874,46;3.341,27;0,00;909,16;660,70;26,69;292,97
20.08.2025 05:00;05:00;37.288,62;11.382,04;5.957,65;4.739,60;276,00;9.133,00;6,30;883,56;2.994,37;0,00;910,76;644,70;67,37;293,27
20.08.2025 06:00;06:00;36.444,83;10.940,79;5.889,58;4.747,50;276,00;9.133,00;7,20;887,79;1.920,77;0,00;906,49;627,21;805,02;303,48
20.08.2025 07:00;07:00;38.797,59;10.350,51;5.706,14;4.755,70;276,00;9.140,00;16,40;884,71;1.861,77;0,00;928,41;604,52;3.930,70;342,73
20.08.2025 08:00;08:00;44.357,61;10.808,48;5.583,40;4.734,59;276,00;9.153,00;26,00;866,85;2.559,57;0,00;958,73;766,79;8.229,28;394,92
20.08.2025 09:00;09:00;47.814,31;10.754,92;5.480,00;4.609,60;276,00;9.167,00;28,50;840,75;2.582,47;0,00;974,88;763,83;11.898,84;437,52
20.08.2025 10:00;10:00;48.911,23;9.364,26;5.318,20;4.634,78;276,00;9.168,51;22,00;818,04;2.569,67;0,00;1.007,36;722,56;14.522,70;487,15
20.08.2025 11:00;11:00;50.508,99;9.615,65;5.119,55;4.632,20;276,00;9.177,00;31,10;792,40;2.696,67;0,00;1.018,52;716,98;15.922,33;510,59
