Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
11.02.2025 05:00;05:00;32.420,30;10.491,73;5.233,56;4.077,60;252,00;8.125,00;8,50;1.170,95;1.335,57;0,00;966,53;536,46;0,00;222,40
11.02.2025 06:00;06:00;33.777,98;11.554,13;5.290,19;4.083,60;252,00;8.125,00;8,50;1.171,22;1.470,37;0,20;969,53;612,77;0,07;240,40
11.02.2025 07:00;07:00;36.754,68;13.951,33;5.253,97;4.064,60;252,00;8.109,00;8,50;1.172,51;1.851,07;0,10;975,35;858,82;10,73;246,70
11.02.2025 08:00;08:00;40.516,72;15.562,42;5.233,06;4.078,99;252,00;8.110,00;9,50;1.171,93;3.497,17;0,10;988,27;1.130,33;236,25;246,70
11.02.2025 09:00;09:00;41.704,09;15.780,28;5.219,03;4.063,75;252,00;8.114,00;15,50;1.170,07;4.016,17;0,00;996,18;1.164,12;666,29;246,70
11.02.2025 10:00;10:00;41.554,56;15.806,89;5.131,53;3.988,50;252,00;8.116,00;16,50;1.168,11;3.955,27;0,00;1.005,33;983,50;884,13;246,80
11.02.2025 11:00;11:00;41.946,01;15.802,57;5.056,10;4.006,00;252,00;8.118,00;22,40;1.164,18;4.275,47;0,00;1.016,11;1.038,54;947,84;246,80
11.02.2025 12:00;12:00;40.032,75;15.767,77;4.999,23;3.890,00;252,00;8.119,00;16,20;1.157,66;2.800,07;0,00;1.019,75;864,21;900,06;246,80
11.02.2025 13:00;13:00;40.182,03;15.763,54;5.025,02;3.847,69;252,00;8.119,00;25,90;1.150,65;2.942,57;0,00;1.022,80;904,16;881,90;246,80
11.02.2025 14:00;14:00;41.060,34;15.780,33;5.203,23;3.742,85;252,00;8.117,00;14,30;1.142,26;3.657,07;0,00;1.006,72;1.023,59;874,19;246,80
11.02.2025 15:00;15:00;42.174,96;15.792,53;5.337,26;3.770,69;252,00;8.115,00;13,30;1.136,01;4.635,63;0,00;1.002,42;1.143,53;729,79;246,80
11.02.2025 16:00;16:00;43.656,01;15.799,41;5.505,08;3.827,40;252,00;8.114,00;10,50;1.131,55;5.966,27;0,00;995,86;1.273,90;533,24;246,80
11.02.2025 17:00;17:00;44.550,25;15.805,78;5.704,97;3.883,00;252,00;8.110,00;9,50;1.131,03;6.772,07;0,00;987,61;1.493,04;154,45;246,80
11.02.2025 18:00;18:00;45.380,96;16.020,36;5.849,95;3.893,80;252,00;8.109,00;11,50;1.133,39;7.117,57;0,00;997,75;1.744,43;4,41;246,80
11.02.2025 19:00;19:00;44.894,93;16.027,51;5.993,13;3.855,60;252,00;8.109,00;8,50;1.142,45;6.587,87;0,00;984,37;1.686,70;0,00;247,80
11.02.2025 20:00;20:00;44.017,51;16.029,92;5.954,02;3.814,60;252,00;8.109,00;8,50;1.148,68;6.075,27;0,00;982,52;1.392,20;0,00;250,80
11.02.2025 21:00;21:00;42.645,26;15.831,11;5.831,27;3.763,60;252,00;8.108,00;8,50;1.155,98;5.195,27;0,00;984,13;1.264,10;0,00;251,30
11.02.2025 22:00;22:00;41.281,80;14.294,08;5.669,48;3.761,60;252,00;7.962,00;8,50;1.161,32;5.883,87;0,00;977,63;1.057,02;0,00;254,30
11.02.2025 23:00;23:00;39.393,76;13.383,23;5.400,08;3.768,60;226,00;7.962,00;8,50;1.163,85;5.262,87;0,00;976,43;986,90;0,00;255,30
12.02.2025 00:00;00:00;36.965,92;9.057,32;5.258,27;3.896,60;236,00;7.962,00;7,60;1.160,34;7.337,38;0,00;947,24;860,27;0,00;242,90
12.02.2025 01:00;01:00;34.279,20;7.230,82;5.139,55;3.940,85;252,00;7.962,00;7,60;1.163,02;6.576,38;0,00;954,42;809,66;0,00;242,90
12.02.2025 02:00;02:00;33.026,74;6.941,62;5.104,62;3.994,35;252,00;8.082,00;7,60;1.166,01;5.523,68;0,00;965,02;764,94;0,00;224,90
12.02.2025 03:00;03:00;32.467,07;6.820,92;4.916,20;3.960,60;252,00;8.064,50;7,60;1.170,40;5.448,68;0,00;965,19;638,58;0,00;222,40
12.02.2025 04:00;04:00;32.247,86;6.901,16;4.815,18;4.102,40;252,00;8.101,00;7,60;1.171,24;5.127,68;0,00;964,17;586,83;0,00;218,60
12.02.2025 05:00;05:00;32.612,03;6.923,92;4.746,56;4.136,60;252,00;8.133,00;7,60;1.173,61;5.457,68;0,00;960,32;602,14;0,00;218,60
12.02.2025 06:00;06:00;33.808,23;8.090,57;4.623,37;4.181,10;252,00;8.396,00;0,60;1.173,81;5.125,48;0,20;961,37;767,03;0,10;236,60
12.02.2025 07:00;07:00;36.611,33;9.738,41;4.457,95;4.195,60;252,00;8.572,00;0,60;1.175,68;6.032,78;0,10;969,07;963,33;10,91;242,90
12.02.2025 08:00;08:00;41.664,52;13.335,78;4.214,40;4.204,40;252,00;8.573,00;1,40;1.175,03;7.231,88;0,10;949,67;1.205,55;278,41;242,90
12.02.2025 09:00;09:00;43.529,63;13.555,25;4.158,66;4.226,40;252,00;8.579,00;1,60;1.172,82;8.292,88;0,00;938,99;1.341,78;767,35;242,90
12.02.2025 10:00;10:00;43.158,64;13.444,55;4.135,19;4.206,60;252,00;8.584,00;1,80;1.168,29;8.021,48;0,00;957,96;1.116,78;1.026,89;243,10
12.02.2025 11:00;11:00;42.643,60;13.329,93;4.233,95;4.196,40;252,00;8.749,00;1,90;1.162,81;7.548,88;0,00;966,77;1.003,83;955,03;243,10
12.02.2025 12:00;12:00;40.154,89;11.265,76;4.457,49;4.196,60;247,00;8.750,00;1,90;1.157,17;7.029,18;0,00;974,48;901,57;930,64;243,10
12.02.2025 13:00;13:00;40.500,71;11.291,06;4.512,52;4.214,79;247,00;8.748,00;12,90;1.145,63;7.352,18;0,00;983,73;892,37;857,43;243,10
12.02.2025 14:00;14:00;41.944,85;12.585,26;4.611,09;4.211,80;172,00;8.746,00;11,50;1.135,42;7.447,08;0,00;957,39;932,51;891,70;243,10
12.02.2025 15:00;15:00;42.671,68;12.228,56;4.898,03;4.262,60;126,00;8.741,00;10,20;1.130,26;8.402,98;0,00;964,42;943,11;721,42;243,10
12.02.2025 16:00;16:00;44.979,40;13.427,73;5.024,07;4.256,20;126,00;8.739,00;8,80;1.130,72;9.591,78;0,00;959,28;1.059,57;413,15;243,10
12.02.2025 17:00;17:00;46.339,93;13.522,42;5.017,00;4.349,00;126,00;8.735,00;8,60;1.128,99;10.736,38;0,00;951,88;1.386,87;134,69;243,10
12.02.2025 18:00;18:00;46.382,22;13.505,08;4.996,57;4.350,80;123,00;8.734,00;7,60;1.132,30;10.818,18;0,00;965,20;1.503,26;3,13;243,10
12.02.2025 19:00;19:00;45.813,49;13.439,82;5.001,64;4.327,30;123,00;8.734,00;7,60;1.139,21;10.338,78;0,00;961,58;1.497,46;0,00;243,10
12.02.2025 20:00;20:00;44.352,08;12.468,01;5.177,18;4.327,60;123,00;8.734,00;7,60;1.147,98;9.935,08;0,00;955,36;1.233,17;0,00;243,10
12.02.2025 21:00;21:00;42.718,66;11.424,91;5.145,60;4.353,60;126,00;8.734,00;7,60;1.152,52;9.433,88;0,00;957,78;1.139,67;0,00;243,10
12.02.2025 22:00;22:00;41.352,15;10.769,61;4.743,09;4.352,60;123,00;8.734,00;7,60;1.158,34;9.285,28;0,00;949,98;986,35;0,00;242,30
12.02.2025 23:00;23:00;39.256,62;9.492,81;4.480,93;4.325,60;123,00;8.734,00;7,60;1.161,70;8.770,28;0,00;980,42;937,98;0,00;242,30
13.02.2025 00:00;00:00;36.721,97;8.611,69;3.988,35;4.178,50;133,00;8.733,50;7,00;1.167,65;7.925,33;0,00;935,87;809,48;0,00;231,60
13.02.2025 01:00;01:00;34.480,83;7.766,28;3.752,99;4.189,50;133,00;8.733,50;7,00;1.171,27;6.683,33;0,00;962,95;849,41;0,00;231,60
13.02.2025 02:00;02:00;33.097,31;7.505,28;3.591,03;4.157,50;133,00;8.733,50;7,00;1.174,55;5.781,33;0,00;962,89;837,63;0,00;213,60
13.02.2025 03:00;03:00;32.180,59;7.278,78;3.470,58;4.155,50;133,00;8.737,50;7,00;1.177,13;5.392,33;0,00;936,28;681,39;0,00;211,10
13.02.2025 04:00;04:00;31.870,30;7.105,38;3.331,81;4.159,00;133,00;8.737,50;7,00;1.179,05;5.417,33;0,00;968,20;624,73;0,00;207,30
13.02.2025 05:00;05:00;32.533,83;7.901,33;3.203,96;4.149,00;133,00;8.737,50;7,00;1.179,61;5.417,33;0,00;962,53;635,27;0,00;207,30
13.02.2025 06:00;06:00;33.820,05;9.162,15;3.014,86;4.203,50;133,00;8.737,50;7,00;1.181,41;5.462,93;0,00;936,03;756,23;0,14;225,30
13.02.2025 07:00;07:00;36.742,19;11.115,48;2.905,44;4.179,50;133,00;8.733,50;7,00;1.182,65;6.348,93;0,10;966,40;930,36;8,23;231,60
13.02.2025 08:00;08:00;42.418,75;14.494,66;2.745,78;4.179,80;133,00;8.734,50;9,30;1.181,34;8.389,33;0,10;954,57;1.230,24;134,53;231,60
13.02.2025 09:00;09:00;43.954,60;14.696,58;2.674,22;4.171,30;133,00;8.738,50;10,20;1.162,46;9.305,63;0,00;979,91;1.486,97;364,23;231,60
13.02.2025 10:00;10:00;43.465,14;14.673,23;2.550,86;4.134,09;133,00;8.743,50;10,80;1.158,89;9.171,43;0,00;993,18;1.167,11;497,25;231,80
13.02.2025 11:00;11:00;42.802,81;14.470,94;2.449,93;4.145,19;133,00;8.734,00;11,20;1.153,26;8.789,53;0,00;1.002,09;1.098,59;583,28;231,80
13.02.2025 12:00;12:00;40.933,85;13.237,09;2.409,43;4.088,19;133,00;8.763,50;12,20;1.148,96;8.106,73;0,00;1.023,97;970,82;808,16;231,80
13.02.2025 13:00;13:00;41.024,89;13.499,13;2.352,71;4.020,40;133,00;8.764,50;12,30;1.137,89;8.052,73;0,00;1.023,83;998,65;797,95;231,80
13.02.2025 14:00;14:00;42.100,26;13.823,04;2.369,04;4.025,10;133,00;8.761,50;10,90;1.132,01;8.827,63;0,00;1.022,60;1.007,49;756,15;231,80
13.02.2025 15:00;15:00;42.515,24;13.281,75;2.336,61;4.018,80;133,00;8.741,50;9,60;1.095,06;9.780,63;0,00;1.019,52;1.125,19;741,78;231,80
13.02.2025 16:00;16:00;44.130,02;14.266,34;2.279,38;4.000,50;133,00;8.739,50;8,20;1.121,63;10.457,83;0,00;1.009,24;1.334,82;547,78;231,80
13.02.2025 17:00;17:00;45.446,83;14.939,57;2.148,17;3.933,70;133,00;8.734,50;8,00;1.120,47;11.265,63;0,00;945,76;1.741,40;244,83;231,80
13.02.2025 18:00;18:00;45.803,29;15.170,83;2.101,66;3.920,50;133,00;8.733,50;7,00;1.139,51;11.527,53;0,00;945,51;1.887,71;4,74;231,80
13.02.2025 19:00;19:00;45.394,79;15.012,65;2.102,25;3.868,50;133,00;8.733,50;7,00;1.145,55;11.416,43;0,00;942,58;1.801,53;0,00;231,80
13.02.2025 20:00;20:00;44.353,89;14.829,61;2.056,46;3.862,50;133,00;8.733,50;7,00;1.151,99;10.953,83;0,00;934,84;1.459,36;0,00;231,80
13.02.2025 21:00;21:00;42.931,16;14.299,09;2.154,44;3.848,50;133,00;8.737,50;7,00;1.158,68;10.057,83;0,00;941,19;1.362,13;0,00;231,80
13.02.2025 22:00;22:00;41.285,69;13.181,46;2.172,69;3.846,50;133,00;8.737,50;7,00;1.164,07;9.699,93;0,00;931,89;1.179,85;0,00;231,80
13.02.2025 23:00;23:00;39.232,49;11.858,42;2.281,67;3.852,90;133,00;8.737,50;7,00;1.165,62;8.877,93;0,00;931,14;1.155,51;0,00;231,80
14.02.2025 00:00;00:00;36.825,30;9.486,97;2.367,20;3.956,60;133,00;9.182,50;7,40;1.156,30;8.265,53;0,00;924,95;1.110,55;0,00;234,30
14.02.2025 01:00;01:00;34.334,26;8.200,53;2.545,18;3.933,60;133,00;9.182,50;7,40;1.158,08;6.992,53;0,00;924,00;1.023,14;0,00;234,30
14.02.2025 02:00;02:00;32.931,18;6.878,07;2.633,76;3.945,60;133,00;9.182,50;7,40;1.164,10;6.905,53;0,00;938,34;925,58;0,00;217,30
14.02.2025 03:00;03:00;32.076,26;6.382,02;2.776,31;3.914,10;133,00;9.203,50;7,40;1.166,15;6.536,33;0,00;938,48;803,97;0,00;215,00
14.02.2025 04:00;04:00;31.910,00;6.193,22;2.810,18;3.930,70;133,00;9.202,80;7,40;1.166,49;6.546,33;0,00;938,89;770,19;0,00;210,80
14.02.2025 05:00;05:00;32.356,55;6.761,02;2.887,61;3.963,30;133,00;9.203,50;7,40;1.168,65;6.311,33;0,00;937,09;772,85;0,00;210,80
14.02.2025 06:00;06:00;33.384,51;8.339,04;2.943,08;3.971,60;133,00;9.203,50;7,40;1.168,32;5.619,03;0,00;918,74;852,44;0,56;227,80
14.02.2025 07:00;07:00;35.440,10;9.689,34;3.064,73;3.979,60;133,00;9.203,50;7,40;1.168,43;5.968,53;0,00;925,61;1.050,92;15,14;233,90
14.02.2025 08:00;08:00;39.892,17;10.265,74;3.277,45;4.030,80;133,00;9.207,50;10,20;1.167,22;8.724,13;0,00;931,70;1.575,03;335,50;233,90
14.02.2025 09:00;09:00;41.116,50;10.207,76;3.398,78;4.025,70;193,00;9.224,50;18,90;1.163,80;9.078,13;0,00;935,46;1.673,77;962,80;233,90
14.02.2025 10:00;10:00;40.365,44;10.351,72;3.394,63;3.799,29;253,00;9.238,50;21,20;1.158,34;8.310,53;0,00;958,95;1.360,38;1.284,80;234,10
14.02.2025 11:00;11:00;39.123,45;9.395,26;3.300,39;3.815,90;268,00;9.241,50;24,40;1.149,90;8.052,23;0,00;964,77;1.263,42;1.413,58;234,10
14.02.2025 12:00;12:00;36.006,73;6.768,02;3.313,53;3.943,10;268,00;9.242,50;26,20;1.142,50;7.457,43;0,00;960,34;1.054,39;1.596,62;234,10
14.02.2025 13:00;13:00;34.884,03;6.445,72;3.306,59;3.934,20;268,00;8.622,50;18,20;1.145,56;7.197,43;0,00;970,38;1.032,62;1.708,73;234,10
14.02.2025 14:00;14:00;37.433,09;7.577,11;3.331,07;3.936,19;268,00;9.240,50;22,00;1.137,25;7.873,43;0,00;976,05;1.125,59;1.710,40;235,50
14.02.2025 15:00;15:00;38.977,92;8.534,91;3.268,57;3.964,50;268,00;9.237,50;17,40;1.130,41;8.603,43;0,00;968,04;1.132,06;1.614,60;238,50
14.02.2025 16:00;16:00;41.569,27;10.786,02;3.092,19;3.978,90;268,00;9.218,50;13,20;1.128,21;9.375,93;0,00;960,52;1.241,27;1.265,93;240,60
14.02.2025 17:00;17:00;43.688,90;11.481,02;3.048,82;3.984,00;268,00;9.182,50;10,00;1.127,56;11.112,23;0,00;952,81;1.849,54;431,82;240,60
14.02.2025 18:00;18:00;44.270,65;11.892,59;3.092,30;4.089,80;268,00;9.178,50;7,40;1.130,64;11.506,23;0,00;947,57;1.910,51;6,51;240,60
14.02.2025 19:00;19:00;44.161,08;11.809,32;3.452,73;4.127,60;268,00;9.203,50;7,40;1.138,42;11.215,33;0,00;951,57;1.746,71;0,00;240,50
14.02.2025 20:00;20:00;43.054,81;11.625,65;3.851,61;4.087,60;268,00;9.203,50;7,40;1.145,10;10.207,53;0,00;941,25;1.476,67;0,00;240,50
14.02.2025 21:00;21:00;41.972,51;11.461,21;4.074,77;3.999,60;268,00;9.203,50;7,40;1.151,88;9.307,63;0,00;935,60;1.322,42;0,00;240,50
14.02.2025 22:00;22:00;40.387,17;10.837,92;4.247,11;4.035,30;268,00;9.203,50;7,40;1.157,97;8.322,53;0,00;946,76;1.120,18;0,00;240,50
14.02.2025 23:00;23:00;38.647,78;9.250,84;4.321,50;3.860,60;268,00;9.203,50;7,40;1.159,96;8.257,53;0,00;949,25;1.128,70;0,00;240,50
15.02.2025 00:00;00:00;36.125,98;9.720,46;4.413,27;3.863,50;270,00;9.173,00;7,50;1.160,96;5.189,13;0,00;935,66;1.194,10;0,00;198,40
15.02.2025 01:00;01:00;33.794,87;9.391,23;4.534,05;3.592,00;270,00;9.173,00;7,50;1.162,48;3.578,13;0,00;928,96;993,02;0,00;164,50
15.02.2025 02:00;02:00;32.487,56;8.940,68;4.632,87;3.666,00;270,00;9.173,00;7,50;1.164,63;2.680,83;0,00;930,40;858,05;0,00;163,60
15.02.2025 03:00;03:00;31.647,54;8.768,76;4.623,29;3.735,00;270,00;9.188,70;7,50;1.167,19;2.076,73;0,00;931,15;715,62;0,00;163,60
15.02.2025 04:00;04:00;31.155,01;8.503,48;4.623,89;3.725,00;270,00;9.188,70;7,50;1.169,58;1.931,73;0,00;933,11;703,42;0,00;98,60
15.02.2025 05:00;05:00;31.332,76;8.671,88;4.649,92;3.727,00;270,00;9.188,70;7,50;1.172,71;1.917,53;0,00;926,11;704,01;0,10;97,30
15.02.2025 06:00;06:00;32.132,58;9.305,79;4.613,37;3.747,00;270,00;9.188,70;7,50;1.172,28;2.063,93;0,00;941,55;725,06;0,10;97,30
15.02.2025 07:00;07:00;32.932,20;9.622,29;4.659,57;3.788,00;270,00;9.096,50;7,50;1.171,62;2.305,63;0,00;944,97;937,93;30,89;97,30
15.02.2025 08:00;08:00;35.192,15;9.914,79;4.662,99;3.802,00;270,00;9.151,50;10,40;1.169,06;3.297,33;0,00;961,65;1.289,96;564,97;97,50
15.02.2025 09:00;09:00;35.141,57;9.409,00;4.722,01;3.805,00;270,00;9.162,50;13,50;1.163,91;2.892,83;0,00;978,21;1.130,19;1.496,32;98,10
15.02.2025 10:00;10:00;34.629,30;8.888,90;4.550,98;3.819,39;270,00;9.062,50;14,80;1.156,03;3.060,33;0,00;999,36;987,23;1.721,28;98,50
15.02.2025 11:00;11:00;33.734,70;7.483,70;4.429,69;3.731,68;254,00;9.064,50;14,00;1.146,34;3.831,93;0,00;1.000,11;903,69;1.776,06;99,00
15.02.2025 12:00;12:00;31.965,89;6.120,10;4.182,60;3.687,80;257,00;9.054,50;6,00;1.138,10;3.832,93;0,00;1.006,60;783,69;1.797,07;99,50
15.02.2025 13:00;13:00;31.932,55;6.728,80;3.848,54;3.504,80;270,00;9.054,50;12,20;1.128,16;3.761,93;0,00;997,36;750,16;1.776,60;99,50
15.02.2025 14:00;14:00;33.288,20;7.882,30;3.446,68;3.485,69;270,00;9.052,50;11,30;1.119,85;4.373,63;0,00;966,84;868,90;1.711,01;99,50
15.02.2025 15:00;15:00;34.393,16;8.995,70;3.222,03;3.515,00;263,00;9.218,50;10,00;1.112,24;4.494,93;0,00;971,20;928,64;1.554,92;107,00
15.02.2025 16:00;16:00;36.195,89;10.493,19;3.049,39;3.568,80;270,00;9.211,50;9,30;1.109,49;5.298,93;0,00;987,26;1.075,42;1.013,01;109,60
15.02.2025 17:00;17:00;38.919,37;12.149,59;3.021,75;3.599,69;270,00;9.205,50;8,50;1.112,24;6.681,23;0,00;986,04;1.520,38;255,25;109,20
15.02.2025 18:00;18:00;40.833,88;13.234,72;2.887,40;3.558,70;270,00;9.204,50;7,50;1.117,65;7.746,93;0,00;952,58;1.736,75;8,05;109,10
15.02.2025 19:00;19:00;41.033,34;13.304,53;2.771,71;3.583,50;260,00;9.204,50;7,50;1.125,97;7.925,93;0,00;936,14;1.804,56;0,00;109,00
15.02.2025 20:00;20:00;40.486,70;13.306,61;2.780,42;3.560,25;270,00;9.204,50;7,50;1.136,74;7.597,08;0,00;935,34;1.579,26;0,00;109,00
15.02.2025 21:00;21:00;39.427,77;13.106,10;2.759,16;3.504,25;270,00;9.204,50;7,50;1.143,40;6.940,13;0,00;949,74;1.433,99;0,00;109,00
15.02.2025 22:00;22:00;38.595,71;12.555,85;2.643,04;3.390,25;270,00;9.204,50;7,50;1.150,04;7.213,83;0,00;939,47;1.112,23;0,00;109,00
15.02.2025 23:00;23:00;36.764,44;11.574,27;2.456,81;3.416,25;270,00;9.204,50;7,50;1.152,43;6.638,23;0,00;943,55;991,90;0,00;109,00
16.02.2025 00:00;00:00;34.318,46;10.884,68;2.309,27;3.397,25;269,00;9.210,50;7,50;1.153,77;5.073,63;0,00;943,09;944,37;0,00;125,40
16.02.2025 01:00;01:00;32.313,41;10.556,93;2.187,20;3.397,25;269,00;9.210,50;7,50;1.155,77;3.680,63;0,00;940,32;783,81;0,00;124,50
16.02.2025 02:00;02:00;30.595,14;9.816,73;2.071,62;3.397,25;269,00;9.210,50;7,50;1.157,52;2.895,63;0,00;943,64;702,15;0,00;123,60
16.02.2025 03:00;03:00;29.326,39;9.052,19;1.969,25;3.393,95;269,00;9.142,50;7,50;1.159,98;2.626,43;0,00;943,99;638,00;0,00;123,60
16.02.2025 04:00;04:00;28.797,37;9.019,51;1.860,93;3.389,25;269,00;9.142,50;7,50;1.162,17;2.275,43;0,00;939,62;607,86;0,00;123,60
16.02.2025 05:00;05:00;28.771,48;9.189,54;1.751,57;3.397,25;269,00;9.142,50;7,50;1.164,62;2.182,23;0,00;938,02;606,93;0,02;122,30
16.02.2025 06:00;06:00;28.765,08;9.070,24;1.668,14;3.354,25;269,00;9.141,50;7,50;1.164,18;2.262,43;0,00;932,62;772,78;0,14;122,30
16.02.2025 07:00;07:00;28.519,36;8.255,32;1.613,57;3.409,50;269,00;8.992,50;7,50;1.164,91;2.732,43;0,00;925,75;998,28;28,30;122,30
16.02.2025 08:00;08:00;27.905,00;7.485,78;1.669,81;3.419,00;269,00;8.728,50;11,50;1.162,86;2.441,73;0,00;965,31;1.082,73;546,28;122,50
16.02.2025 09:00;09:00;26.733,00;6.167,76;1.724,35;3.385,40;269,00;8.741,50;16,70;1.161,81;1.910,83;0,00;983,06;894,36;1.355,13;123,10
16.02.2025 10:00;10:00;26.094,25;5.123,78;1.785,04;3.405,40;269,00;8.749,50;20,40;1.156,33;2.002,43;0,00;983,24;811,26;1.664,37;123,50
16.02.2025 11:00;11:00;25.436,98;4.126,87;1.747,28;3.397,50;269,00;8.516,50;22,50;1.149,04;2.489,73;0,00;988,10;806,20;1.800,26;124,00
16.02.2025 12:00;12:00;25.040,36;4.166,19;1.792,52;3.466,79;269,00;7.837,10;15,80;1.141,09;2.762,93;0,00;957,87;741,40;1.764,67;125,00
16.02.2025 13:00;13:00;25.480,91;4.166,80;1.839,53;3.473,30;269,00;8.375,20;20,80;1.133,16;2.720,93;0,00;943,83;655,93;1.757,43;125,00
16.02.2025 14:00;14:00;26.368,58;4.677,43;1.811,03;3.468,30;269,00;8.758,30;20,30;1.121,65;2.732,63;0,00;965,73;719,19;1.700,92;124,10
16.02.2025 15:00;15:00;27.920,13;6.120,93;1.762,07;3.548,60;269,00;8.890,50;17,10;1.111,94;2.827,73;0,00;946,76;669,80;1.632,00;123,70
16.02.2025 16:00;16:00;31.014,14;9.598,17;1.677,59;3.479,55;269,00;8.882,50;13,80;1.106,69;2.878,13;0,00;940,10;771,56;1.265,05;132,00
16.02.2025 17:00;17:00;35.026,76;12.245,69;1.553,38;3.533,25;269,00;8.868,50;10,50;1.107,85;4.707,53;0,00;913,14;1.250,04;433,28;134,60
16.02.2025 18:00;18:00;37.788,87;12.870,42;1.543,92;3.525,50;269,00;8.855,50;7,50;1.112,55;6.936,23;0,00;926,05;1.596,59;11,51;134,10
16.02.2025 19:00;19:00;38.463,24;12.868,70;1.620,37;3.452,60;269,00;8.892,50;7,50;1.122,47;7.593,83;0,00;928,48;1.573,79;0,00;134,00
16.02.2025 20:00;20:00;38.034,78;12.823,93;1.696,95;3.497,30;269,00;8.892,50;7,50;1.130,24;7.321,03;0,00;926,28;1.336,05;0,00;134,00
16.02.2025 21:00;21:00;37.308,64;12.622,00;1.870,46;3.569,50;269,00;8.935,50;7,50;1.137,10;6.541,23;0,00;926,78;1.295,57;0,00;134,00
16.02.2025 22:00;22:00;36.793,08;11.760,88;1.998,13;3.581,50;269,00;8.935,50;7,50;1.142,44;7.012,03;0,00;919,03;1.033,07;0,00;134,00
16.02.2025 23:00;23:00;35.375,81;11.073,40;2.048,60;3.579,50;269,00;8.935,50;7,50;1.146,83;6.297,73;0,00;918,63;965,12;0,00;134,00
17.02.2025 00:00;00:00;33.227,51;9.916,76;2.239,93;3.638,50;269,00;9.285,50;7,50;1.139,86;4.631,93;0,00;937,62;1.015,51;0,00;145,40
17.02.2025 01:00;01:00;30.713,65;9.169,92;2.282,80;3.470,10;269,00;9.285,50;7,50;1.141,07;3.094,03;0,00;942,56;906,67;0,00;144,50
17.02.2025 02:00;02:00;29.380,46;9.037,08;2.395,00;3.491,50;269,00;9.285,50;7,50;1.143,83;2.038,03;0,00;941,11;629,61;0,00;142,30
17.02.2025 03:00;03:00;28.392,53;8.100,48;2.513,92;3.628,30;269,00;9.299,70;7,50;1.148,39;1.750,13;0,00;940,72;592,09;0,00;142,30
17.02.2025 04:00;04:00;28.133,02;7.849,80;2.612,61;3.614,50;269,00;9.313,80;7,50;1.150,28;1.669,33;0,00;942,06;561,84;0,00;142,30
17.02.2025 05:00;05:00;28.842,60;8.359,77;2.697,74;3.662,50;269,00;9.324,50;7,50;1.152,52;1.674,33;0,00;940,94;611,49;0,01;142,30
17.02.2025 06:00;06:00;30.550,21;9.770,10;2.827,28;3.716,50;269,00;9.334,50;7,50;1.154,48;1.699,93;0,00;939,97;680,15;0,00;150,80
17.02.2025 07:00;07:00;33.624,97;11.617,08;3.047,19;3.787,50;269,00;9.329,50;7,50;1.155,42;2.363,73;0,00;946,00;909,51;38,64;153,90
17.02.2025 08:00;08:00;38.053,75;12.673,78;3.346,95;3.826,00;269,00;9.351,50;10,80;1.152,86;4.238,83;0,00;955,31;1.421,33;622,99;184,40
17.02.2025 09:00;09:00;39.408,22;12.818,80;3.581,20;3.642,19;269,00;9.365,50;15,00;1.148,51;4.479,53;0,00;967,25;1.387,64;1.528,10;205,50
17.02.2025 10:00;10:00;38.612,56;12.613,89;3.757,36;3.676,19;269,00;9.373,50;19,30;1.142,43;3.693,03;0,00;989,35;1.068,76;1.809,75;200,00
17.02.2025 11:00;11:00;37.391,63;11.235,24;4.057,91;3.670,59;269,00;9.391,50;20,50;1.118,13;3.602,83;0,00;996,08;984,49;1.844,46;200,90
17.02.2025 12:00;12:00;35.573,17;9.723,58;4.325,20;3.621,00;269,00;9.351,50;21,50;1.110,40;3.291,13;0,00;1.003,15;886,54;1.768,87;201,30
17.02.2025 13:00;13:00;36.010,76;9.910,98;4.638,22;3.666,80;269,00;9.326,50;18,50;1.101,36;3.255,13;0,00;1.024,36;835,71;1.762,90;201,30
17.02.2025 14:00;14:00;37.061,00;10.349,75;4.735,72;3.685,00;269,00;9.290,50;17,20;1.099,55;3.590,33;0,00;1.032,68;1.022,47;1.768,50;200,30
17.02.2025 15:00;15:00;38.796,61;11.811,43;4.784,38;3.565,90;269,00;9.267,50;14,50;1.091,04;4.126,73;0,00;1.024,35;1.034,08;1.608,60;199,10
17.02.2025 16:00;16:00;41.284,05;13.659,09;4.591,30;3.554,10;269,00;9.253,50;10,50;1.086,71;5.266,53;0,00;1.010,88;1.163,93;1.220,21;198,30
17.02.2025 17:00;17:00;42.953,73;13.801,91;4.325,40;3.568,00;269,00;9.262,50;9,50;1.086,99;7.214,63;0,00;1.001,94;1.779,44;436,82;197,60
17.02.2025 18:00;18:00;43.649,14;14.004,31;4.274,41;3.566,70;269,00;9.276,50;7,50;1.093,45;8.087,93;0,00;993,94;1.867,10;11,20;197,10
17.02.2025 19:00;19:00;43.286,26;14.029,24;4.209,13;3.592,50;269,00;9.316,50;7,50;1.103,01;7.784,13;0,00;993,46;1.784,79;0,00;197,00
17.02.2025 20:00;20:00;42.459,95;14.035,96;4.146,44;3.609,50;269,00;9.401,50;7,50;1.113,34;7.071,73;0,00;992,24;1.615,74;0,00;197,00
