Tarih;Saat;Toplam(MWh);Doğalgaz;Rüzgar;Linyit;Taş Kömür;İthal Kömür;Fueloil;Jeotermal;Barajlı;Nafta;Biyokütle;Akarsu;Gunes;Diğer
17.10.2025 04:00;04:00;28.683,64;8.829,62;2.813,46;4.287,60;249,00;8.751,50;6,00;1.092,73;938,24;0,00;948,97;525,73;24,14;216,65
17.10.2025 05:00;05:00;29.338,19;9.564,12;2.665,69;4.307,60;249,00;8.751,50;6,00;1.097,85;975,34;0,00;951,69;511,88;40,83;216,69
17.10.2025 06:00;06:00;29.972,17;9.905,02;2.564,32;4.336,60;249,00;8.751,50;6,00;1.091,40;1.105,04;0,00;956,70;567,19;220,30;219,10
17.10.2025 07:00;07:00;31.753,98;9.764,84;2.420,86;4.346,30;249,00;8.757,50;10,20;1.084,81;1.291,14;0,00;964,37;656,59;1.964,36;244,01
17.10.2025 08:00;08:00;36.158,03;9.628,46;2.431,37;4.372,70;249,00;8.771,50;13,10;1.057,40;1.180,34;0,00;992,31;771,81;6.392,74;297,30
17.10.2025 09:00;09:00;38.063,03;7.753,23;2.398,04;4.418,19;249,00;8.786,50;20,00;1.033,76;1.052,64;0,00;1.021,46;638,10;10.339,26;352,85
17.10.2025 10:00;10:00;38.485,77;5.902,41;2.438,39;4.403,79;249,00;8.415,50;24,20;1.018,81;1.129,14;0,00;1.045,28;596,46;12.874,86;387,93
17.10.2025 11:00;11:00;38.607,88;5.283,43;2.300,72;4.345,90;249,00;7.935,00;25,40;994,38;1.227,24;0,00;1.052,88;628,55;14.154,36;411,02
17.10.2025 12:00;12:00;36.690,98;4.175,79;2.133,79;4.287,79;249,00;7.379,00;16,20;974,35;877,04;0,00;1.062,85;660,32;14.457,58;417,27
17.10.2025 13:00;13:00;36.435,28;4.222,22;1.991,58;4.269,29;249,00;7.920,00;14,80;948,65;851,94;0,00;1.052,85;574,02;13.935,39;405,54
17.10.2025 14:00;14:00;37.760,40;6.689,88;1.838,53;4.319,10;249,00;7.941,00;21,80;937,04;1.368,84;0,00;1.042,11;621,94;12.357,15;374,01
17.10.2025 15:00;15:00;37.502,74;8.712,39;1.693,50;4.387,20;249,00;8.449,00;17,40;927,20;1.533,94;0,00;1.029,75;569,71;9.606,09;327,56
17.10.2025 16:00;16:00;38.538,09;12.865,45;1.553,38;4.374,70;249,00;8.684,00;8,00;923,12;2.369,24;0,00;1.011,75;849,38;5.380,55;269,52
17.10.2025 17:00;17:00;37.592,12;12.981,23;1.365,92;4.308,00;249,00;8.720,00;6,00;926,24;5.421,24;0,00;982,70;1.029,75;1.379,19;222,85
17.10.2025 18:00;18:00;38.507,85;13.411,97;1.302,04;4.338,60;249,00;8.751,50;6,00;947,61;6.935,94;0,00;977,40;1.205,52;170,45;211,82
17.10.2025 19:00;19:00;38.542,42;13.638,77;1.234,69;4.394,60;249,00;8.751,50;6,00;979,86;6.773,54;0,00;976,77;1.291,13;36,96;209,60
17.10.2025 20:00;20:00;37.739,34;13.664,56;1.158,51;4.379,60;249,00;8.751,50;6,00;1.006,74;6.117,67;0,00;970,59;1.203,79;21,99;209,39
17.10.2025 21:00;21:00;36.572,93;13.701,33;1.079,20;4.348,60;249,00;8.751,50;6,00;1.027,07;5.116,74;0,00;965,60;1.100,60;17,96;209,33
17.10.2025 22:00;22:00;36.007,76;13.710,89;1.006,87;4.362,60;249,00;8.751,50;6,00;1.039,06;4.759,54;0,00;971,09;923,30;18,54;209,37
17.10.2025 23:00;23:00;34.368,43;13.062,27;952,16;4.383,60;249,00;8.751,50;6,00;1.049,78;3.991,94;0,00;968,59;726,00;18,20;209,39
18.10.2025 00:00;00:00;31.625,71;11.942,29;928,70;4.244,60;122,00;8.751,50;5,00;1.055,95;2.680,44;0,00;968,51;680,75;16,39;229,58
18.10.2025 01:00;01:00;30.277,20;11.566,79;857,43;4.245,60;122,00;8.751,50;5,00;1.064,61;1.835,44;0,00;960,97;621,79;16,49;229,58
18.10.2025 02:00;02:00;29.071,42;10.974,09;837,41;4.215,90;122,00;8.751,50;5,00;1.070,42;1.273,54;0,00;962,66;612,20;16,86;229,84
18.10.2025 03:00;03:00;28.311,95;10.526,39;794,69;4.240,50;122,00;8.751,50;5,00;1.078,64;1.053,54;0,00;964,29;528,52;17,33;229,55
18.10.2025 04:00;04:00;28.030,96;10.376,39;790,80;4.255,60;122,00;8.751,50;5,00;1.081,45;929,44;0,00;966,80;500,24;22,18;229,56
18.10.2025 05:00;05:00;28.030,41;10.333,49;708,37;4.206,60;122,00;8.751,50;5,00;1.084,59;1.082,94;0,00;967,32;501,91;36,99;229,70
18.10.2025 06:00;06:00;28.199,87;10.226,29;648,55;4.180,60;122,00;8.751,50;5,00;1.088,82;1.216,64;0,00;966,17;562,63;199,80;231,87
18.10.2025 07:00;07:00;28.930,63;9.536,69;683,69;4.107,30;122,00;8.732,50;9,20;1.088,14;962,84;0,00;973,39;551,48;1.904,48;258,92
18.10.2025 08:00;08:00;32.322,39;8.421,63;821,56;4.212,00;122,00;8.716,50;17,70;1.080,62;839,64;0,00;1.018,81;609,57;6.161,76;300,60
18.10.2025 09:00;09:00;34.189,51;6.137,34;1.018,50;4.219,50;122,00;8.730,50;25,00;1.056,99;929,84;0,00;1.027,71;607,22;9.952,38;362,53
18.10.2025 10:00;10:00;35.105,29;4.973,13;1.129,48;4.164,19;122,00;8.361,50;27,00;1.029,99;1.039,64;0,00;1.045,41;600,26;12.244,99;367,70
18.10.2025 11:00;11:00;35.668,03;4.681,42;1.270,19;4.101,00;122,00;7.944,00;26,10;1.001,92;1.146,84;0,00;1.050,72;587,91;13.375,18;360,75
18.10.2025 12:00;12:00;34.894,32;4.422,00;1.466,15;4.093,40;122,00;7.381,00;16,80;980,45;949,94;0,00;1.053,14;479,32;13.569,05;361,07
18.10.2025 13:00;13:00;34.948,94;4.457,09;1.598,67;4.091,00;122,00;8.040,00;16,40;960,32;934,24;0,00;1.038,22;482,44;12.865,12;343,44
18.10.2025 14:00;14:00;35.371,81;6.155,46;1.674,14;3.922,79;122,00;8.079,00;25,20;950,26;1.331,04;0,00;1.020,25;511,49;11.268,39;311,79
18.10.2025 15:00;15:00;35.380,87;8.353,38;1.580,28;3.950,60;122,00;8.375,00;22,40;937,64;1.548,54;0,00;1.025,14;555,76;8.614,56;295,57
18.10.2025 16:00;16:00;35.279,79;11.819,41;1.469,88;3.961,70;122,00;8.501,00;11,70;935,79;1.827,34;0,00;1.000,04;608,86;4.751,99;270,08
18.10.2025 17:00;17:00;35.038,79;12.630,18;1.344,96;3.952,90;123,80;8.634,00;5,00;942,91;4.071,84;0,00;978,79;970,21;1.160,92;223,28
18.10.2025 18:00;18:00;36.116,24;12.826,61;1.225,72;4.013,60;124,00;8.745,70;5,00;959,87;5.843,74;0,00;978,34;1.018,56;164,80;210,30
18.10.2025 19:00;19:00;36.060,62;12.852,31;1.194,70;4.009,60;124,00;8.745,70;5,00;982,56;5.825,04;0,00;979,64;1.095,22;38,38;208,47
18.10.2025 20:00;20:00;35.520,25;12.876,91;1.133,03;4.033,60;124,00;8.745,70;5,00;1.000,47;5.274,84;0,00;982,25;1.118,30;17,64;208,51
18.10.2025 21:00;21:00;34.525,80;12.870,71;1.057,53;4.067,60;122,00;8.745,70;5,00;1.017,90;4.340,94;0,00;981,69;1.090,23;17,89;208,61
18.10.2025 22:00;22:00;34.265,29;12.883,51;1.038,02;4.058,60;122,00;8.745,70;5,00;1.031,90;4.238,14;0,00;978,13;937,56;19,25;207,48
18.10.2025 23:00;23:00;32.950,38;12.453,41;1.044,13;4.041,60;122,00;8.745,70;5,00;1.044,60;3.545,34;0,00;974,33;749,84;16,93;207,50
19.10.2025 00:00;00:00;30.598,02;11.146,82;1.136,83;3.916,60;122,00;8.745,70;5,00;1.050,05;2.655,64;0,00;992,44;578,23;17,09;231,62
19.10.2025 01:00;01:00;28.969,28;10.494,53;1.271,31;3.952,60;122,00;8.745,70;5,00;1.057,72;1.574,64;0,00;976,59;521,79;15,65;231,75
19.10.2025 02:00;02:00;27.880,05;9.791,13;1.403,29;3.953,60;122,00;8.745,70;5,00;1.064,11;992,04;0,00;990,56;564,47;16,35;231,80
19.10.2025 03:00;03:00;26.942,30;9.033,74;1.532,73;3.955,60;122,00;8.641,00;5,00;1.072,59;840,04;0,00;978,12;512,47;16,96;232,05
19.10.2025 04:00;04:00;26.407,71;8.257,85;1.599,11;3.955,60;122,00;8.641,00;5,00;1.077,87;1.007,94;0,00;992,25;509,95;21,65;217,49
19.10.2025 05:00;05:00;26.519,51;8.266,02;1.649,40;3.955,60;122,00;8.641,00;5,00;1.081,65;1.043,54;0,00;993,06;546,35;33,59;182,30
19.10.2025 06:00;06:00;26.554,85;8.320,13;1.766,07;3.936,60;122,00;8.641,00;5,00;1.083,06;777,84;0,00;978,86;598,09;171,11;155,09
19.10.2025 07:00;07:00;26.513,74;6.669,04;1.774,43;3.910,60;122,00;8.648,00;7,50;1.082,36;866,14;0,00;991,22;565,46;1.699,54;177,45
19.10.2025 08:00;08:00;26.778,49;3.017,34;1.900,50;3.725,20;122,00;8.128,00;12,90;1.074,63;1.333,64;0,00;1.008,81;624,86;5.599,81;230,80
19.10.2025 09:00;09:00;28.902,91;2.546,05;2.098,71;3.488,30;122,00;7.007,50;15,80;1.057,37;1.546,04;0,00;1.039,44;609,21;9.083,41;289,08
19.10.2025 10:00;10:00;30.090,30;2.542,72;2.312,69;3.510,30;122,00;6.051,80;17,70;1.039,19;1.619,24;0,00;1.067,19;485,22;10.992,21;330,04
19.10.2025 11:00;11:00;30.875,32;2.564,18;2.692,07;3.424,30;122,00;5.432,50;10,90;1.016,81;1.952,44;0,00;1.060,72;654,93;11.597,80;346,67
19.10.2025 12:00;12:00;31.193,49;2.567,14;3.091,62;3.426,40;122,00;5.729,50;8,10;993,54;1.893,64;0,00;1.071,40;587,45;11.362,41;340,29
19.10.2025 13:00;13:00;31.377,77;2.743,34;3.459,39;3.483,60;122,00;6.035,50;7,70;975,96;2.106,34;0,00;1.050,05;609,51;10.462,85;321,53
19.10.2025 14:00;14:00;31.452,23;3.049,54;3.745,00;3.499,10;122,00;6.987,80;6,70;961,56;2.200,24;0,00;1.046,86;593,89;8.949,29;290,25
19.10.2025 15:00;15:00;31.009,20;4.157,84;3.861,45;3.605,10;122,00;8.219,90;9,40;951,85;1.574,44;0,00;1.042,30;608,64;6.612,70;243,58
19.10.2025 16:00;16:00;31.675,27;7.470,13;3.809,30;3.757,00;122,00;8.424,00;7,00;955,12;1.844,54;0,00;1.031,28;723,51;3.342,90;188,49
19.10.2025 17:00;17:00;32.604,62;9.624,40;3.569,52;3.761,50;122,00;8.411,00;7,30;966,96;3.381,04;0,00;1.004,15;875,46;729,35;151,94
19.10.2025 18:00;18:00;34.845,35;10.711,36;3.541,59;3.782,50;122,00;8.599,00;7,00;982,98;4.712,04;0,00;1.001,09;1.114,18;97,48;174,13
19.10.2025 19:00;19:00;35.040,45;10.731,88;3.458,69;3.790,50;122,00;8.599,00;5,00;1.000,72;4.942,44;0,00;1.004,69;1.158,56;19,44;207,53
19.10.2025 20:00;20:00;34.694,86;10.755,20;3.397,65;3.790,50;122,00;8.599,00;5,00;1.018,12;4.699,84;0,00;1.004,94;1.081,94;13,28;207,39
19.10.2025 21:00;21:00;33.501,59;10.196,42;3.380,85;3.800,50;122,00;8.599,00;5,00;1.030,42;4.143,34;0,00;1.008,25;992,29;16,08;207,44
19.10.2025 22:00;22:00;32.550,64;9.201,58;3.274,66;3.830,50;122,00;8.599,00;5,00;1.043,67;4.469,24;0,00;1.001,75;779,93;15,84;207,47
19.10.2025 23:00;23:00;31.060,97;9.088,98;2.996,89;3.850,50;122,00;8.599,00;5,00;1.051,19;3.532,24;0,00;997,35;593,62;16,59;207,61
20.10.2025 00:00;00:00;29.083,34;8.757,65;2.601,76;3.856,50;122,00;8.695,70;5,00;1.052,15;2.281,84;0,00;982,97;480,17;18,25;229,35
20.10.2025 01:00;01:00;27.527,96;8.066,25;2.500,76;3.883,50;122,00;8.695,70;5,00;1.057,72;1.485,84;0,00;982,01;483,21;16,64;229,33
20.10.2025 02:00;02:00;26.697,65;7.806,45;2.348,97;3.918,50;122,00;8.695,70;5,00;1.062,31;1.046,24;0,00;971,06;478,49;13,60;229,33
20.10.2025 03:00;03:00;26.263,71;7.582,35;2.220,10;4.061,50;122,00;8.680,00;0,00;1.070,69;883,04;0,00;979,52;421,10;14,10;229,31
20.10.2025 04:00;04:00;25.930,43;7.240,15;2.172,96;4.092,10;122,00;8.680,00;0,00;1.074,27;882,94;0,00;979,34;441,36;15,96;229,35
20.10.2025 05:00;05:00;26.441,37;7.621,65;2.093,88;4.111,50;122,00;8.680,00;5,00;1.077,05;1.011,04;0,00;974,17;487,40;28,18;229,50
20.10.2025 06:00;06:00;27.133,38;8.274,30;2.026,44;4.111,50;122,00;8.680,00;5,00;1.079,26;970,74;0,00;970,12;498,95;163,31;231,76
20.10.2025 07:00;07:00;29.620,22;9.228,68;1.960,11;4.085,70;122,00;8.717,50;7,40;1.068,76;1.325,34;0,00;964,25;579,33;1.314,39;246,76
20.10.2025 08:00;08:00;34.175,04;10.659,28;1.831,78;4.107,40;122,00;8.719,50;9,80;1.063,33;1.486,54;0,00;988,87;749,84;4.173,24;263,46
20.10.2025 09:00;09:00;37.151,34;10.642,51;1.714,12;4.111,70;122,00;8.733,50;12,40;1.049,57;1.525,74;0,00;1.005,39;734,33;7.199,22;300,86
20.10.2025 10:00;10:00;38.536,40;10.326,46;1.649,10;3.918,49;122,00;8.736,50;14,20;1.034,39;1.487,64;0,00;1.023,57;663,71;9.226,90;333,44
20.10.2025 11:00;11:00;39.461,25;10.544,11;1.587,03;3.938,50;122,00;8.707,70;14,90;1.013,01;1.154,24;0,00;1.044,86;617,38;10.364,53;352,99
20.10.2025 12:00;12:00;37.853,58;8.953,43;1.667,47;3.934,59;122,00;8.707,70;10,00;988,94;964,34;0,00;1.041,12;576,42;10.531,13;356,44
20.10.2025 13:00;13:00;39.154,56;10.724,83;1.770,90;3.973,90;122,00;8.707,70;13,70;973,86;949,54;0,00;1.023,83;584,21;9.965,13;344,96
20.10.2025 14:00;14:00;40.288,43;12.589,03;1.766,92;3.932,80;122,00;8.704,70;12,20;962,16;1.534,84;0,00;1.014,20;698,18;8.634,87;316,53
20.10.2025 15:00;15:00;40.073,26;14.054,85;1.751,90;3.915,90;122,00;8.697,00;9,40;957,15;2.150,54;0,00;1.010,96;736,96;6.385,78;280,82
20.10.2025 16:00;16:00;38.939,15;14.204,56;1.777,42;3.907,30;122,00;8.689,00;7,00;960,92;3.775,64;0,00;987,62;883,69;3.379,86;244,14
20.10.2025 17:00;17:00;38.210,68;14.245,41;1.621,42;3.896,90;122,00;8.681,00;7,00;961,86;5.479,04;0,00;984,83;1.059,83;933,20;218,19
20.10.2025 18:00;18:00;39.055,72;14.546,28;1.560,66;3.878,60;122,00;8.743,70;7,00;976,28;6.696,74;0,00;972,28;1.214,77;127,16;210,25
20.10.2025 19:00;19:00;38.976,89;14.586,14;1.578,45;3.884,60;122,00;8.744,32;5,00;1.005,22;6.477,54;0,00;976,40;1.361,54;27,65;208,03
20.10.2025 20:00;20:00;38.198,06;14.611,73;1.473,23;3.876,60;122,00;8.745,70;5,00;1.013,82;5.817,94;0,00;977,10;1.330,87;16,68;207,39
20.10.2025 21:00;21:00;36.920,41;14.533,09;1.389,88;3.842,60;122,00;8.743,70;5,00;1.025,32;4.910,94;0,00;980,71;1.142,16;17,59;207,42
20.10.2025 22:00;22:00;36.122,07;14.547,85;1.164,64;3.789,60;122,00;8.745,70;5,00;1.039,07;4.429,44;0,00;983,78;1.070,09;17,50;207,40
20.10.2025 23:00;23:00;34.444,21;14.182,74;1.021,36;3.786,70;122,00;8.745,70;5,00;1.046,59;3.377,24;0,00;974,41;959,72;15,35;207,40
21.10.2025 00:00;00:00;32.449,47;12.857,06;907,81;3.811,60;124,00;9.228,50;5,00;1.041,62;2.462,74;0,00;973,87;792,30;14,76;230,21
21.10.2025 01:00;01:00;30.479,78;11.851,14;868,04;3.927,60;124,00;9.228,50;5,00;1.046,99;1.483,24;0,00;973,08;730,05;11,97;230,17
21.10.2025 02:00;02:00;29.418,55;11.395,04;836,37;3.883,60;124,00;9.228,50;5,00;1.054,29;998,14;0,00;951,47;697,92;13,90;230,32
21.10.2025 03:00;03:00;28.758,11;11.002,44;851,22;3.874,60;124,00;9.228,50;5,00;1.061,47;856,54;0,00;942,10;568,42;13,46;230,36
21.10.2025 04:00;04:00;28.335,14;10.820,24;884,16;3.701,60;184,00;9.228,50;5,00;1.066,35;691,44;0,00;943,83;563,24;16,25;230,53
21.10.2025 05:00;05:00;28.648,93;10.856,84;908,50;3.704,40;214,00;9.228,50;5,00;1.067,07;847,54;0,00;940,83;617,11;28,03;231,11
21.10.2025 06:00;06:00;29.683,62;11.702,44;973,45;3.812,90;249,00;9.228,50;5,00;1.068,24;679,74;0,00;937,36;641,36;152,38;233,25
21.10.2025 07:00;07:00;31.483,61;12.236,84;1.024,77;3.697,35;249,00;9.203,00;7,30;1.067,61;900,74;0,00;956,29;700,26;1.192,16;248,29
21.10.2025 08:00;08:00;35.718,13;12.735,54;1.156,82;3.720,95;249,00;9.205,00;15,50;1.059,37;1.784,44;0,00;969,01;824,26;3.733,99;264,25
21.10.2025 09:00;09:00;38.396,56;12.734,72;1.270,68;3.760,05;249,00;9.218,00;18,20;1.042,39;1.535,14;0,00;985,61;739,70;6.551,59;291,48
21.10.2025 10:00;10:00;39.546,20;12.258,64;1.306,22;3.856,60;249,00;9.220,00;16,90;1.018,33;982,94;0,00;998,32;745,62;8.568,36;325,27
21.10.2025 11:00;11:00;40.083,21;11.852,84;1.301,96;3.932,50;249,00;9.248,50;13,80;1.002,50;917,94;0,00;1.006,60;653,02;9.563,29;341,26
21.10.2025 12:00;12:00;38.774,56;10.662,84;1.335,08;3.945,00;249,00;9.248,50;16,40;990,33;753,04;0,00;1.009,30;540,79;9.691,29;332,99
21.10.2025 13:00;13:00;39.432,31;12.141,92;1.304,57;3.971,10;249,00;9.247,50;22,00;980,13;773,04;0,00;1.003,80;545,41;8.861,45;332,39
21.10.2025 14:00;14:00;39.985,93;13.392,79;1.246,96;4.022,40;249,00;9.226,50;20,90;973,26;1.506,64;0,00;995,37;630,34;7.400,34;321,43
21.10.2025 15:00;15:00;39.503,94;13.981,88;1.171,33;4.102,70;249,00;9.233,50;17,70;974,86;2.436,44;0,00;987,18;692,91;5.369,32;287,12
21.10.2025 16:00;16:00;38.536,50;14.207,16;1.072,46;4.123,05;249,00;9.227,50;10,70;982,54;3.769,54;0,00;979,99;773,25;2.890,29;251,02
21.10.2025 17:00;17:00;38.602,02;14.457,13;1.066,64;3.934,65;249,00;9.219,50;6,20;990,53;5.736,94;0,00;961,79;916,12;838,61;224,91
21.10.2025 18:00;18:00;39.264,34;14.790,08;1.129,41;3.946,35;249,00;9.184,50;5,00;1.002,57;6.427,24;0,00;969,52;1.224,28;118,75;217,64
21.10.2025 19:00;19:00;39.060,39;14.838,42;1.201,35;3.890,35;249,00;9.218,50;5,00;1.011,12;6.090,24;0,00;971,75;1.339,97;28,77;215,92
21.10.2025 20:00;20:00;38.289,26;14.869,12;1.294,23;3.893,35;235,00;9.218,50;5,00;1.019,26;5.357,04;0,00;963,23;1.204,91;14,22;215,40
21.10.2025 21:00;21:00;37.328,20;14.909,53;1.355,41;3.953,60;249,00;9.218,50;5,00;1.027,28;4.337,94;0,00;970,58;1.073,08;12,84;215,44
21.10.2025 22:00;22:00;36.363,89;14.505,34;1.422,64;3.981,60;239,00;9.218,75;5,00;1.035,65;3.914,74;0,00;966,63;845,61;11,61;217,32
21.10.2025 23:00;23:00;34.816,04;13.731,35;1.557,86;3.981,60;249,00;9.219,26;5,00;1.040,15;3.047,14;0,00;973,06;780,57;11,45;219,60
22.10.2025 00:00;00:00;32.662,72;12.498,91;1.680,67;3.911,60;240,00;9.315,99;5,00;1.039,49;2.000,44;0,00;975,80;742,07;12,35;240,40
22.10.2025 01:00;01:00;30.751,11;11.210,01;1.762,42;3.925,60;240,00;9.317,10;5,00;1.045,43;1.404,84;0,00;969,52;619,31;11,51;240,37
22.10.2025 02:00;02:00;29.934,91;10.814,21;1.852,68;3.915,60;249,00;9.314,50;5,00;1.050,43;933,84;0,00;967,61;580,61;11,08;240,35
22.10.2025 03:00;03:00;28.749,56;9.629,01;1.975,10;3.915,60;249,00;9.317,50;5,00;1.056,58;879,14;0,00;973,97;497,12;11,13;240,41
22.10.2025 04:00;04:00;28.455,62;9.390,51;2.082,89;3.918,60;249,00;9.317,50;5,00;1.057,26;714,14;0,00;973,21;493,68;13,40;240,43
22.10.2025 05:00;05:00;28.773,21;9.374,31;2.122,29;3.949,10;249,00;9.314,50;5,00;1.059,22;1.017,24;0,00;971,78;446,70;23,27;240,80
22.10.2025 06:00;06:00;30.039,41;10.680,01;2.081,96;3.919,70;249,00;9.314,50;5,00;1.059,85;807,44;0,00;983,93;551,75;143,39;242,88
22.10.2025 07:00;07:00;32.177,73;11.437,51;2.206,17;3.908,60;249,00;9.320,50;5,40;1.060,44;909,34;0,00;977,50;597,93;1.246,62;258,72
22.10.2025 08:00;08:00;36.306,20;11.680,60;2.344,15;3.923,90;249,00;9.323,50;7,50;1.054,85;1.501,14;0,00;1.018,28;736,57;4.177,19;289,52
22.10.2025 09:00;09:00;38.643,35;11.521,42;2.516,48;3.936,40;249,00;9.336,50;10,80;1.039,17;1.096,74;0,00;1.018,07;665,76;6.923,94;329,07
22.10.2025 10:00;10:00;39.660,04;10.743,41;2.620,01;3.929,29;249,00;9.340,50;9,30;1.017,81;901,74;0,00;1.042,00;649,87;8.800,59;356,52
22.10.2025 11:00;11:00;40.175,62;10.503,09;2.869,79;3.992,50;249,00;9.337,50;7,10;999,96;772,94;0,00;1.044,99;569,24;9.460,24;369,27
22.10.2025 12:00;12:00;38.142,79;8.316,84;3.024,52;4.017,60;249,00;9.341,50;0,00;969,54;753,14;0,00;1.029,97;543,67;9.528,65;368,36
22.10.2025 13:00;13:00;38.692,11;9.491,44;3.167,42;3.998,54;249,00;9.340,50;6,10;957,79;737,34;0,00;1.029,04;474,13;8.885,28;355,53
22.10.2025 14:00;14:00;40.410,42;11.524,74;3.190,69;3.968,15;249,00;9.335,50;6,60;946,77;1.759,04;0,00;1.027,88;537,74;7.541,26;323,05
22.10.2025 15:00;15:00;39.568,08;12.661,09;3.085,60;3.982,55;249,00;9.332,50;6,70;943,12;2.051,54;0,00;1.028,48;580,78;5.358,98;287,74
22.10.2025 16:00;16:00;39.389,80;14.011,54;2.748,76;4.017,05;249,00;9.324,50;5,80;944,90;3.242,04;0,00;1.010,23;695,33;2.899,73;240,92
22.10.2025 17:00;17:00;39.256,89;14.433,24;2.440,02;3.838,45;249,00;9.315,50;5,20;954,26;5.113,24;0,00;1.001,04;890,64;797,81;218,49
22.10.2025 18:00;18:00;39.974,05;14.528,14;2.346,10;3.979,35;249,00;9.314,50;5,00;970,27;6.115,64;0,00;997,35;1.115,60;140,12;212,98
22.10.2025 19:00;19:00;39.529,41;14.550,31;2.404,65;3.924,35;249,00;9.314,98;5,00;981,12;5.695,04;0,00;1.012,28;1.149,49;31,71;211,48
22.10.2025 20:00;20:00;38.710,00;14.549,41;2.608,59;3.924,35;249,00;9.315,15;5,00;987,87;4.737,54;0,00;1.011,01;1.097,86;12,96;211,26
22.10.2025 21:00;21:00;37.921,93;14.395,31;2.893,30;3.973,35;249,00;9.315,26;5,00;1.010,72;3.922,24;0,00;1.000,00;932,36;13,90;211,49
22.10.2025 22:00;22:00;36.358,89;13.259,41;3.193,80;3.981,35;249,00;9.314,50;5,00;1.022,77;3.262,74;0,00;1.007,34;839,22;12,48;211,28
22.10.2025 23:00;23:00;34.613,85;11.876,91;3.414,07;3.945,65;249,00;9.314,50;5,00;1.027,41;2.788,74;0,00;1.005,91;763,16;12,41;211,09
23.10.2025 00:00;00:00;32.352,44;10.077,37;3.756,90;3.996,55;249,00;9.260,00;5,00;1.033,34;2.021,44;0,00;999,19;705,96;13,80;233,89
23.10.2025 01:00;01:00;30.663,15;9.066,67;3.906,80;4.034,35;249,00;9.260,00;5,00;1.038,04;1.297,44;0,00;996,29;563,22;12,44;233,90
23.10.2025 02:00;02:00;29.553,05;7.922,02;4.021,19;4.081,60;249,00;9.260,00;5,00;1.042,84;1.196,64;0,00;997,55;531,38;11,96;233,87
23.10.2025 03:00;03:00;28.865,44;7.520,42;4.037,07;4.062,60;249,00;9.266,00;0,00;1.048,13;921,64;0,00;1.002,01;511,70;12,76;234,11
23.10.2025 04:00;04:00;28.717,75;7.529,12;4.147,73;4.081,60;249,00;9.266,00;5,00;1.052,70;722,14;0,00;998,89;415,59;15,68;234,30
23.10.2025 05:00;05:00;28.977,92;7.702,42;4.152,97;4.094,60;249,00;9.266,00;5,00;1.058,54;773,24;0,00;996,89;419,40;25,02;234,84
23.10.2025 06:00;06:00;29.965,58;8.369,12;4.200,28;4.089,20;249,00;9.266,00;5,00;1.028,21;889,34;0,00;999,64;501,97;131,20;236,62
23.10.2025 07:00;07:00;31.997,22;8.615,94;4.290,14;4.107,35;249,00;9.323,50;5,70;1.019,17;1.221,54;0,00;1.008,27;604,95;1.296,31;255,35
23.10.2025 08:00;08:00;36.503,63;8.903,15;4.422,97;4.127,05;241,00;9.337,50;8,90;997,35;1.618,64;0,00;1.048,59;794,37;4.713,63;290,48
23.10.2025 09:00;09:00;39.112,40;8.597,35;4.497,39;4.095,55;249,00;9.352,50;14,30;1.009,90;1.133,94;0,00;1.055,58;713,31;8.059,92;333,66
23.10.2025 10:00;10:00;40.161,11;7.650,51;4.722,49;4.048,35;249,00;9.355,50;18,20;997,21;1.203,04;0,00;1.069,39;644,53;9.838,95;363,94
23.10.2025 11:00;11:00;40.772,38;7.364,31;5.124,15;4.025,95;249,00;9.315,70;19,00;980,67;1.067,94;0,00;1.067,13;532,22;10.648,33;377,98
23.10.2025 12:00;12:00;39.497,00;6.658,22;5.318,56;4.015,55;249,00;9.047,20;9,60;969,81;949,34;0,00;1.060,42;464,13;10.387,61;367,56
23.10.2025 13:00;13:00;39.570,37;7.450,62;5.503,33;4.011,25;249,00;9.314,70;19,80;961,91;944,14;0,00;1.063,91;468,63;9.234,66;348,42
23.10.2025 14:00;14:00;39.373,87;8.319,78;5.513,18;4.017,15;249,00;9.301,70;16,20;956,22;1.727,04;0,00;1.057,94;550,02;7.350,24;315,40
23.10.2025 15:00;15:00;38.959,65;9.957,53;5.394,12;4.073,25;249,00;9.303,70;11,30;950,69;2.126,94;0,00;1.045,64;595,98;4.972,85;278,65
23.10.2025 16:00;16:00;39.953,89;12.559,49;5.255,92;4.116,65;249,00;9.295,70;6,80;952,63;3.135,34;0,00;1.030,50;694,79;2.417,74;239,33
23.10.2025 17:00;17:00;40.545,63;13.160,84;5.090,19;4.125,65;249,00;9.287,70;4,30;958,65;4.934,64;0,00;1.026,93;869,10;619,90;218,73
23.10.2025 18:00;18:00;41.344,57;13.323,04;5.121,97;4.102,75;249,00;9.317,50;3,00;968,85;5.714,24;0,00;1.025,50;1.191,19;113,40;214,13
23.10.2025 19:00;19:00;40.805,45;13.353,01;5.214,32;4.084,10;249,00;9.317,50;3,00;979,10;5.182,64;0,00;1.021,22;1.161,73;27,41;212,42
23.10.2025 20:00;20:00;39.983,74;13.227,07;5.462,89;4.118,15;249,00;9.317,50;3,00;987,10;4.387,34;0,00;1.008,11;997,00;14,58;212,00
23.10.2025 21:00;21:00;38.731,08;12.682,91;5.825,79;4.126,05;249,00;9.317,50;3,00;995,90;3.467,94;0,00;1.010,65;825,36;14,97;212,01
